1.565461 0.008752 3.051185 0.002380 0.066005 0.001112 0.004526 0.000324 0.867907 0.008421 1.000000 0.000000 0.025357 0.000167 0.000000 0.000000 0.001508 0.000108 0.000000 0.000000
4.547291 0.025422 8.843573 0.022220 0.060373 0.000696 0.004492 0.000293 0.790763 0.006991 0.974605 0.002666 0.025450 0.000070 0.000000 0.000000 0.001536 0.000096 0.000000 0.000000
7.529121 0.042094 14.679108 0.171123 0.058644 0.000718 0.004311 0.000198 0.769438 0.000323 0.963452 0.004263 0.025405 0.000301 0.000000 0.000000 0.001491 0.000075 0.000000 0.000000
10.510951 0.058764 20.675911 0.331388 0.056791 0.001240 0.004603 0.000452 0.752080 0.004460 0.973899 0.007844 0.025168 0.000401 0.000000 0.000000 0.001577 0.000168 0.000000 0.000000
13.529846 0.038371 26.637186 0.303589 0.055918 0.001236 0.004939 0.000311 0.741528 0.005691 0.984904 0.007961 0.025134 0.000362 0.000000 0.000000 0.001672 0.000119 0.000000 0.000000
16.548740 0.017976 32.614087 0.313011 0.055694 0.001156 0.004915 0.000261 0.739314 0.004726 0.992104 0.001920 0.025108 0.000360 0.000000 0.000000 0.001652 0.000091 0.000000 0.000000
19.530571 0.034648 38.510641 0.418337 0.055293 0.001341 0.004899 0.000144 0.734376 0.006660 0.982669 0.007371 0.025094 0.000381 0.000000 0.000000 0.001661 0.000037 0.000000 0.000000
22.512400 0.051318 44.290876 0.489138 0.055022 0.001222 0.004920 0.000046 0.729152 0.005266 0.987346 0.000777 0.025150 0.000377 0.000000 0.000000 0.001661 0.000017 0.000000 0.000000
25.531295 0.030924 50.204339 0.442183 0.054737 0.001076 0.004974 0.000064 0.725145 0.004310 0.980205 0.008651 0.025159 0.000345 0.000000 0.000000 0.001692 0.000037 0.000000 0.000000
28.550189 0.010530 56.075968 0.450664 0.054648 0.001033 0.005045 0.000166 0.723232 0.003794 0.974036 0.003506 0.025185 0.000344 0.000000 0.000000 0.001726 0.000063 0.000000 0.000000
31.532020 0.027202 61.928021 0.483225 0.054364 0.000875 0.004984 0.000124 0.719407 0.002231 0.971339 0.004142 0.025189 0.000327 0.000000 0.000000 0.001710 0.000050 0.000000 0.000000
34.513849 0.043872 67.852540 0.481916 0.054176 0.000748 0.004934 0.000146 0.717650 0.001415 0.964862 0.005233 0.025163 0.000298 0.000000 0.000000 0.001705 0.000060 0.000000 0.000000
37.532744 0.023478 73.780518 0.499815 0.054060 0.000682 0.004879 0.000219 0.716006 0.000428 0.964554 0.005978 0.025168 0.000302 0.000000 0.000000 0.001687 0.000086 0.000000 0.000000
40.551638 0.003083 79.777325 0.482964 0.053948 0.000639 0.004970 0.000225 0.715176 0.000000 0.968481 0.006908 0.025145 0.000299 0.000000 0.000000 0.001711 0.000090 0.000000 0.000000
43.533469 0.019755 85.552094 0.555678 0.053906 0.000587 0.005036 0.000296 0.713912 0.000690 0.971310 0.001292 0.025170 0.000298 0.000000 0.000000 0.001728 0.000104 0.000000 0.000000
46.515299 0.036425 91.446579 0.655787 0.053760 0.000569 0.005029 0.000324 0.712252 0.001104 0.967358 0.003885 0.025160 0.000305 0.000000 0.000000 0.001733 0.000119 0.000000 0.000000
49.497129 0.053096 97.325101 0.708541 0.053707 0.000495 0.004972 0.000293 0.711669 0.001976 0.958494 0.003754 0.025156 0.000302 0.000000 0.000000 0.001730 0.000108 0.000000 0.000000
52.516024 0.032703 103.248438 0.647331 0.053636 0.000339 0.004946 0.000250 0.710678 0.003697 0.952633 0.002093 0.025159 0.000289 0.000000 0.000000 0.001731 0.000091 0.000000 0.000000
55.534918 0.012309 109.150345 0.638734 0.053585 0.000303 0.004928 0.000257 0.709774 0.004144 0.951571 0.000446 0.025167 0.000289 0.000000 0.000000 0.001726 0.000091 0.000000 0.000000
58.516748 0.028979 114.946457 0.644312 0.053707 0.000404 0.004889 0.000260 0.710982 0.002469 0.943549 0.003345 0.025181 0.000277 0.000000 0.000000 0.001727 0.000086 0.000000 0.000000
61.498578 0.045650 120.749953 0.579500 0.053597 0.000338 0.004892 0.000237 0.709229 0.002613 0.940453 0.004084 0.025191 0.000251 0.000000 0.000000 0.001734 0.000076 0.000000 0.000000
64.517472 0.025256 126.624532 0.457940 0.053598 0.000259 0.004911 0.000257 0.708975 0.003036 0.941542 0.004964 0.025201 0.000230 0.000000 0.000000 0.001738 0.000082 0.000000 0.000000
67.536367 0.004863 132.660766 0.332930 0.053521 0.000224 0.004902 0.000232 0.708560 0.002943 0.939576 0.001495 0.025179 0.000210 0.000000 0.000000 0.001739 0.000079 0.000000 0.000000
70.518197 0.021533 138.603069 0.226592 0.053457 0.000166 0.004884 0.000220 0.708163 0.002935 0.935457 0.004483 0.025163 0.000183 0.000000 0.000000 0.001740 0.000070 0.000000 0.000000
73.500027 0.038204 144.565707 0.157891 0.053405 0.000164 0.004846 0.000233 0.707921 0.002422 0.935858 0.007609 0.025147 0.000163 0.000000 0.000000 0.001726 0.000068 0.000000 0.000000
76.518922 0.017810 150.569242 0.099260 0.053472 0.000110 0.004892 0.000178 0.709177 0.003084 0.938915 0.004875 0.025134 0.000162 0.000000 0.000000 0.001737 0.000054 0.000000 0.000000
79.537817 0.002584 156.554577 0.041713 0.053469 0.000065 0.004889 0.000177 0.709326 0.003594 0.940595 0.003902 0.025128 0.000158 0.000000 0.000000 0.001733 0.000055 0.000000 0.000000
82.519646 0.014086 162.423637 0.033064 0.053482 0.000067 0.004878 0.000189 0.709474 0.003353 0.941873 0.002004 0.025128 0.000150 0.000000 0.000000 0.001726 0.000063 0.000000 0.000000
85.501476 0.030757 168.242503 0.004761 0.053396 0.000105 0.004875 0.000182 0.708116 0.002591 0.942071 0.001819 0.025136 0.000141 0.000000 0.000000 0.001725 0.000061 0.000000 0.000000
88.520371 0.010364 174.247273 0.018315 0.053364 0.000193 0.004825 0.000148 0.707924 0.001681 0.934883 0.003381 0.025127 0.000151 0.000000 0.000000 0.001720 0.000046 0.000000 0.000000
91.539265 0.010030 180.251787 0.051158 0.053304 0.000264 0.004838 0.000154 0.707397 0.001019 0.933118 0.002256 0.025118 0.000160 0.000000 0.000000 0.001728 0.000051 0.000000 0.000000
94.521096 0.006641 186.066937 0.126420 0.053301 0.000309 0.004838 0.000164 0.707118 0.000568 0.936128 0.002821 0.025126 0.000166 0.000000 0.000000 0.001723 0.000054 0.000000 0.000000
97.502926 0.023311 191.927543 0.129372 0.053235 0.000285 0.004841 0.000198 0.706190 0.000719 0.938865 0.003289 0.025128 0.000161 0.000000 0.000000 0.001718 0.000064 0.000000 0.000000
100.484756 0.039982 197.792858 0.147085 0.053207 0.000309 0.004834 0.000207 0.705815 0.000327 0.936948 0.002360 0.025128 0.000157 0.000000 0.000000 0.001719 0.000069 0.000000 0.000000
103.503650 0.019589 203.697350 0.121202 0.053188 0.000344 0.004817 0.000176 0.705423 0.000063 0.934768 0.003683 0.025133 0.000160 0.000000 0.000000 0.001718 0.000056 0.000000 0.000000
106.522545 0.000806 209.611830 0.049231 0.053174 0.000312 0.004803 0.000157 0.705139 0.000255 0.933698 0.002147 0.025136 0.000157 0.000000 0.000000 0.001714 0.000052 0.000000 0.000000
109.504375 0.015865 215.489866 0.117165 0.053163 0.000377 0.004810 0.000125 0.705016 0.000451 0.934932 0.001596 0.025135 0.000162 0.000000 0.000000 0.001715 0.000042 0.000000 0.000000
112.486205 0.032536 221.325497 0.044007 0.053157 0.000290 0.004824 0.000123 0.704846 0.000374 0.939165 0.004684 0.025139 0.000150 0.000000 0.000000 0.001712 0.000035 0.000000 0.000000
115.505100 0.012141 227.187717 0.028518 0.053117 0.000294 0.004818 0.000097 0.704059 0.000248 0.939015 0.006102 0.025148 0.000148 0.000000 0.000000 0.001710 0.000024 0.000000 0.000000
118.523994 0.008252 233.230835 0.012550 0.053035 0.000320 0.004833 0.000101 0.703312 0.000140 0.938917 0.005480 0.025136 0.000157 0.000000 0.000000 0.001716 0.000025 0.000000 0.000000
121.505824 0.008419 239.106182 0.039537 0.053089 0.000298 0.004853 0.000099 0.704067 0.000405 0.939787 0.003606 0.025135 0.000155 0.000000 0.000000 0.001721 0.000028 0.000000 0.000000
124.487654 0.025089 244.901958 0.011538 0.053152 0.000220 0.004849 0.000113 0.704692 0.001188 0.940835 0.004514 0.025142 0.000146 0.000000 0.000000 0.001717 0.000031 0.000000 0.000000
127.506549 0.004696 250.767497 0.055096 0.053104 0.000237 0.004844 0.000134 0.703852 0.000958 0.938887 0.007841 0.025149 0.000146 0.000000 0.000000 0.001720 0.000034 0.000000 0.000000
130.525443 0.015698 256.734570 0.115206 0.053070 0.000167 0.004869 0.000137 0.703496 0.001821 0.941631 0.006870 0.025146 0.000144 0.000000 0.000000 0.001723 0.000036 0.000000 0.000000
133.507273 0.000973 262.550981 0.129807 0.053098 0.000135 0.004875 0.000135 0.703755 0.002117 0.941744 0.006241 0.025150 0.000140 0.000000 0.000000 0.001726 0.000036 0.000000 0.000000
136.489103 0.017643 268.345052 0.060485 0.053082 0.000110 0.004894 0.000109 0.703385 0.002576 0.940961 0.005548 0.025156 0.000145 0.000000 0.000000 0.001733 0.000028 0.000000 0.000000
139.507998 0.002751 274.308631 0.097724 0.053009 0.000123 0.004893 0.000099 0.702477 0.002420 0.940611 0.005084 0.025154 0.000145 0.000000 0.000000 0.001734 0.000025 0.000000 0.000000
142.526893 0.023145 280.178130 0.122208 0.053065 0.000178 0.004890 0.000108 0.703048 0.001727 0.940910 0.003680 0.025160 0.000146 0.000000 0.000000 0.001733 0.000031 0.000000 0.000000
145.508723 0.006473 285.944338 0.015231 0.053072 0.000211 0.004907 0.000107 0.702913 0.001535 0.942846 0.001615 0.025168 0.000155 0.000000 0.000000 0.001734 0.000036 0.000000 0.000000
148.490553 0.010197 291.882294 0.027402 0.053008 0.000245 0.004909 0.000129 0.702243 0.000886 0.944481 0.002966 0.025162 0.000148 0.000000 0.000000 0.001733 0.000041 0.000000 0.000000
