0.149925 0.304486 0.021757 0.002012 0.986532 1.000000 0.007351 0.000000 0.000671 0.000000
0.299850 0.606290 0.042029 0.002012 0.948074 1.000000 0.014777 0.000000 0.000671 0.000000
0.449775 0.884229 0.062263 0.005030 0.939496 1.000000 0.022091 0.000000 0.001677 0.000000
0.599700 1.198241 0.081050 0.007042 0.917612 1.000000 0.029442 0.000000 0.002347 0.000000
0.749625 1.466310 0.099020 0.007042 0.895267 1.000000 0.036868 0.000000 0.002347 0.000000
0.899550 1.763718 0.118289 0.010060 0.892437 1.000000 0.044182 0.000000 0.003353 0.000000
1.049475 2.051797 0.136370 0.011066 0.881449 1.000000 0.051571 0.000000 0.003689 0.000000
1.199400 2.331404 0.153858 0.012072 0.869857 1.000000 0.058959 0.000000 0.004024 0.000000
1.349325 2.611376 0.169154 0.014085 0.850317 1.000000 0.066310 0.000000 0.004695 0.000000
1.499250 2.908344 0.185119 0.014085 0.836858 1.000000 0.073736 0.000000 0.004695 0.000000
1.649175 3.200427 0.203238 0.016097 0.835470 1.000000 0.081087 0.000000 0.005366 0.000000
1.799100 3.471453 0.221504 0.016097 0.834172 1.000000 0.088513 0.000000 0.005366 0.000000
1.949025 3.785774 0.238695 0.017103 0.829655 1.000000 0.095901 0.000000 0.005701 0.000000
2.098951 4.092091 0.255105 0.017103 0.822973 1.000000 0.103327 0.000000 0.005701 0.000000
2.248876 4.361011 0.272369 0.018109 0.820031 1.000000 0.110715 0.000000 0.006036 0.000000
2.398801 4.640324 0.287852 0.021127 0.812939 1.000000 0.118029 0.000000 0.007042 0.000000
2.548726 4.905140 0.304634 0.021127 0.809411 1.000000 0.125455 0.000000 0.007042 0.000000
2.698651 5.193964 0.321601 0.022133 0.806969 1.000000 0.132843 0.000000 0.007378 0.000000
2.848576 5.489566 0.337157 0.023139 0.801430 1.000000 0.140232 0.000000 0.007713 0.000000
2.998501 5.805365 0.353642 0.025151 0.798742 1.000000 0.147583 0.000000 0.008384 0.000000
3.148426 6.089970 0.369570 0.030181 0.795683 1.000000 0.154823 0.000000 0.010060 0.000000
3.298351 6.350072 0.386649 0.032193 0.794719 1.000000 0.162174 0.000000 0.010731 0.000000
3.448276 6.669323 0.403839 0.033199 0.793884 1.000000 0.169563 0.000000 0.011066 0.000000
3.598201 6.938718 0.418356 0.034205 0.788082 1.000000 0.176951 0.000000 0.011402 0.000000
3.748126 7.247621 0.434989 0.036217 0.786731 1.000000 0.184302 0.000000 0.012072 0.000000
3.898051 7.547636 0.451251 0.038229 0.784838 1.000000 0.191654 0.000000 0.012743 0.000000
4.047976 7.838205 0.468887 0.039235 0.785239 1.000000 0.199042 0.000000 0.013078 0.000000
4.197901 8.125984 0.485037 0.040241 0.783213 1.000000 0.206431 0.000000 0.013414 0.000000
4.347826 8.403830 0.501448 0.042254 0.781869 1.000000 0.213782 0.000000 0.014085 0.000000
4.497751 8.687149 0.520309 0.042254 0.784307 0.954545 0.221133 0.000000 0.014755 0.000000
4.647676 8.980418 0.535865 0.043260 0.781641 0.955556 0.228522 0.000000 0.015091 0.000000
4.797601 9.275284 0.552833 0.044266 0.781135 0.956522 0.235910 0.000000 0.015426 0.000000
4.947526 9.587102 0.569689 0.046278 0.780627 0.958333 0.243261 0.000000 0.016097 0.000000
5.097451 9.906021 0.587362 0.046278 0.781003 0.958333 0.250687 0.000000 0.016097 0.000000
5.247376 10.183355 0.602770 0.047284 0.778545 0.959184 0.258075 0.000000 0.016432 0.000000
5.397301 10.490451 0.618512 0.047284 0.776535 0.959184 0.265501 0.000000 0.016432 0.000000
5.547226 10.786587 0.637076 0.047284 0.778080 0.959184 0.272926 0.000000 0.016432 0.000000
5.697151 11.098521 0.655268 0.049296 0.779309 0.960784 0.280278 0.000000 0.017103 0.000000
5.847076 11.396711 0.674241 0.050302 0.781277 0.961538 0.287666 0.000000 0.017438 0.000000
5.997001 11.712899 0.689277 0.051308 0.778701 0.962264 0.295055 0.000000 0.017773 0.000000
6.146927 11.977165 0.706059 0.051308 0.778078 0.962264 0.302480 0.000000 0.017773 0.000000
6.296852 12.295943 0.723324 0.052314 0.778097 0.962963 0.309869 0.000000 0.018109 0.000000
6.446777 12.585363 0.740254 0.052314 0.777674 0.962963 0.317294 0.000000 0.018109 0.000000
6.596702 12.886789 0.756405 0.053320 0.776558 0.963636 0.324683 0.000000 0.018444 0.000000
6.746627 13.176909 0.773409 0.055332 0.776436 0.964912 0.332034 0.000000 0.019115 0.000000
6.896552 13.480777 0.787963 0.057344 0.773912 0.966102 0.339385 0.000000 0.019785 0.000000
7.046477 13.781608 0.803928 0.057344 0.772687 0.966102 0.346811 0.000000 0.019785 0.000000
7.196402 14.085725 0.821564 0.058350 0.773166 0.966667 0.354199 0.000000 0.020121 0.000000
7.346327 14.379723 0.837752 0.058350 0.772211 0.966667 0.361625 0.000000 0.020121 0.000000
7.496252 14.728784 0.852788 0.059356 0.770332 0.967213 0.369013 0.000000 0.020456 0.000000
7.646177 15.018350 0.867974 0.060362 0.768659 0.967742 0.376402 0.000000 0.020791 0.000000
7.796102 15.326097 0.882713 0.061368 0.766663 0.968254 0.383790 0.000000 0.021127 0.000000
7.946027 15.624921 0.900980 0.061368 0.767676 0.968254 0.391216 0.000000 0.021127 0.000000
8.095952 15.888637 0.916611 0.064386 0.766660 0.969697 0.398530 0.000000 0.022133 0.000000
8.245877 16.213874 0.929791 0.067404 0.763669 0.971014 0.405844 0.000000 0.023139 0.000000
8.395802 16.498884 0.946350 0.067404 0.763304 0.971014 0.413269 0.000000 0.023139 0.000000
8.545727 16.803597 0.963318 0.068410 0.763342 0.971429 0.420658 0.000000 0.023474 0.000000
8.695652 17.106842 0.974122 0.069416 0.758580 0.971831 0.428046 0.000000 0.023810 0.000000
8.845577 17.422777 0.989047 0.071429 0.757198 0.972603 0.435398 0.000000 0.024480 0.000000
8.995502 17.721847 1.006089 0.072435 0.757393 0.972973 0.442786 0.000000 0.024816 0.000000
9.145427 18.023365 1.022982 0.073441 0.757471 0.973333 0.450175 0.000000 0.025151 0.000000
9.295352 18.335235 1.038279 0.073441 0.756322 0.973333 0.457600 0.000000 0.025151 0.000000
