7.116383 13.786127 0.392402 0.016252 2.460317 0.989418
7.264640 14.078892 0.435371 0.025372 3.800000 1.164103
7.412898 14.349113 0.652609 0.037745 5.769231 1.164103
7.561156 14.624630 0.650220 0.039208 6.020202 1.131313
7.709414 14.955371 0.631465 0.048753 7.299517 1.714976
7.857672 15.239691 0.472391 0.037234 5.444444 1.537037
8.005930 15.525736 0.404955 0.047530 6.619048 2.021645
8.154188 15.827225 0.416239 0.045177 6.166667 2.000000
8.302446 16.099845 0.515533 0.050738 6.714286 2.380952
8.450704 16.371582 0.360971 0.037037 4.816092 2.187739
8.598962 16.649793 0.331770 0.039289 5.199234 2.187739
8.747220 16.958285 0.509221 0.057036 7.590909 2.212121
8.895478 17.258604 0.433697 0.054520 7.214815 2.503704
9.043736 17.568097 0.425111 0.057836 7.695971 2.326007
9.191994 17.866535 0.423905 0.056472 7.473118 2.706093
9.340252 18.173970 0.520618 0.039797 5.238596 2.649123
9.488510 18.502912 0.420910 0.033871 4.529825 2.649123
9.636768 18.770544 0.398331 0.019298 2.567010 2.731959
9.785026 19.063201 0.496120 0.030557 4.043771 2.138047
9.933284 19.323770 0.468481 0.022734 2.993399 1.990099
10.081542 19.632486 0.399116 0.023088 3.085809 1.990099
10.229800 19.937451 0.473618 0.014019 1.846154 2.076923
10.378058 20.233127 0.495298 0.010651 1.423077 2.076923
10.526316 20.504443 0.425943 -0.001112 -0.149206 1.914286
10.674574 20.792756 0.464904 -0.005410 -0.729560 1.836478
10.822832 21.070283 0.672462 -0.015087 -2.062893 1.836478
10.971090 21.346806 0.748463 -0.031607 -4.259939 1.648318
11.119348 21.633762 0.762596 -0.026244 -3.426901 1.707602
11.267606 21.925291 0.545388 -0.014080 -1.784314 1.621849
11.415864 22.231783 0.551381 0.000262 0.032787 1.409836
11.564122 22.478820 0.592772 0.006655 0.837398 1.243902
11.712380 22.778296 0.609024 0.011801 1.504065 1.243902
11.860638 23.056136 0.520786 0.016041 2.053763 1.322581
12.008895 23.325935 0.485399 0.012361 1.552083 1.281250
12.157153 23.613788 0.618240 0.014667 1.864583 1.281250
12.305411 23.897382 0.679072 0.016817 2.147287 1.144703
12.453669 24.212881 0.623578 0.019935 2.576227 1.144703
12.601927 24.557608 0.682080 0.013438 1.717172 1.060606
12.750185 24.876111 0.835355 0.011894 1.526316 1.170426
12.898443 25.168183 0.743426 0.008649 1.114428 1.293532
13.046701 25.464441 1.018512 0.013512 1.761194 1.293532
13.194959 25.785506 1.120245 0.009058 1.176471 1.274510
13.343217 26.059182 1.027737 0.010304 1.295775 1.436620
13.491475 26.366065 1.062469 0.001791 0.226107 1.573427
13.639733 26.667904 1.241734 0.015245 1.946387 1.573427
13.787991 26.930426 1.208905 0.016021 2.039080 1.496552
13.936249 27.268023 1.200218 0.005665 0.718821 1.712018
14.084507 27.563912 1.248722 -0.000018 -0.002237 1.706935
14.232765 27.815292 1.358511 0.003482 0.445190 1.706935
14.381023 28.084921 1.306736 -0.004087 -0.524444 1.617778
14.529281 28.386402 1.321386 -0.022060 -2.803922 1.801743
14.677539 28.701766 1.131331 -0.029134 -3.692473 1.778495
14.825797 28.994938 0.990661 -0.028034 -3.589247 1.778495
14.974055 29.264878 0.949608 -0.026393 -3.369427 1.704883
15.122313 29.583385 0.979746 -0.038482 -4.961783 1.704883
15.270571 29.868361 0.839253 -0.039135 -5.063291 1.822785
15.418829 30.135477 1.040209 -0.043148 -5.637131 1.822785
15.567087 30.413026 1.157326 -0.044018 -5.733333 1.741667
15.715345 30.701690 0.908329 -0.046659 -6.097308 1.894410
15.863603 31.000799 0.977963 -0.048485 -6.316973 2.165644
16.011861 31.306339 0.866667 -0.040510 -5.262626 2.090909
16.160119 31.587102 0.744384 -0.041047 -5.349398 1.951807
16.308377 31.864623 0.729095 -0.035436 -4.632735 2.065868
16.456635 32.149102 0.746509 -0.032787 -4.274162 1.725838
16.604893 32.398594 0.816254 -0.037967 -4.964706 1.866667
16.753150 32.703925 0.839887 -0.025383 -3.349020 1.866667
16.901408 32.991097 0.813939 -0.026767 -3.500963 2.040462
17.049666 33.289518 0.775733 -0.035499 -4.684008 2.040462
17.197924 33.588121 0.736518 -0.034701 -4.565714 2.078095
17.346182 33.914511 0.676254 -0.033069 -4.363636 1.893939
17.494440 34.207009 0.540936 -0.038609 -5.109228 1.949153
17.642698 34.481937 0.466819 -0.034331 -4.581921 1.949153
17.790956 34.770404 0.466969 -0.046556 -6.195531 2.195531
17.939214 35.066513 0.390929 -0.046743 -6.168498 2.564103
18.087472 35.425811 0.367550 -0.045696 -6.080586 2.564103
18.235730 35.709611 0.325825 -0.030430 -4.060109 2.657559
18.383988 36.016719 0.288103 -0.021193 -2.819820 2.628829
18.532246 36.296950 0.352543 -0.016872 -2.250896 2.444444
18.680504 36.539987 0.404360 -0.026598 -3.577061 2.444444
18.828762 36.819893 0.475667 -0.020188 -2.721925 2.586453
18.977020 37.092745 0.421131 -0.026987 -3.552677 2.257340
19.125278 37.381829 0.372229 -0.017040 -2.260794 2.257340
19.273536 37.635084 0.332584 -0.025782 -3.429553 2.405498
19.421794 37.928087 0.383245 -0.026558 -3.560137 2.405498
19.570052 38.207461 0.351777 -0.024625 -3.326460 2.405498
19.718310 38.511235 0.374642 -0.042533 -5.700508 2.725888
19.866568 38.791370 0.380222 -0.030875 -4.148148 2.828283
20.014826 39.061530 0.342910 -0.033693 -4.537688 2.698492
20.163084 39.353195 0.447329 -0.035739 -4.849246 2.698492
20.311342 39.643864 0.532076 -0.027536 -3.763819 2.698492
20.459600 39.925614 0.536893 -0.035658 -4.860697 2.671642
20.607858 40.213792 0.603764 -0.052033 -7.108911 2.514851
20.756116 40.506228 0.479896 -0.037402 -5.121511 2.369458
20.904374 40.785078 0.504834 -0.040863 -5.607843 2.281046
21.052632 41.073147 0.440094 -0.034050 -4.660194 2.090615
21.200890 41.390947 0.427790 -0.033059 -4.556634 2.090615
21.349148 41.647584 0.362479 -0.024995 -3.435897 2.294872
21.497405 41.945220 0.363019 -0.020666 -2.846890 2.390750
21.645663 42.249691 0.263031 -0.009348 -1.284360 2.557662
21.793921 42.540179 0.233064 -0.013247 -1.823899 2.383648
21.942179 42.809869 0.284353 0.001044 0.143302 2.099688
22.090437 43.054710 0.312265 -0.005047 -0.697819 2.099688
22.238695 43.339931 0.289398 -0.002999 -0.417445 2.099688
22.386953 43.650593 0.214337 0.005781 0.802469 2.277778
22.535211 43.926928 0.228168 0.006903 0.951294 2.171994
22.683469 44.206016 0.222555 0.011093 1.524887 2.140271
22.831727 44.484300 0.178031 0.006486 0.889387 2.097160
22.979985 44.803241 0.257574 -0.004322 -0.585903 1.848752
23.128243 45.106649 0.322290 -0.013303 -1.791304 1.727536
23.276501 45.399408 0.291451 -0.010599 -1.417740 1.595136
23.424759 45.658768 0.273458 -0.019332 -2.580142 1.581560
23.573017 45.951036 0.306363 -0.010191 -1.368794 1.581560
23.721275 46.246334 0.274626 -0.021997 -2.935574 1.355742
23.869533 46.550222 0.291406 -0.012766 -1.700000 1.144444
24.017791 46.858250 0.295148 -0.016118 -2.150761 1.077455
24.166049 47.157061 0.321239 -0.017966 -2.402204 0.980716
24.314307 47.458734 0.502370 -0.025524 -3.419753 0.925926
24.462565 47.757666 0.466874 -0.028984 -3.859079 0.867209
24.610823 48.039315 0.497577 -0.027991 -3.704150 0.903614
24.759081 48.345095 0.505933 -0.022807 -3.000000 0.730159
24.907339 48.644879 0.455683 -0.024740 -3.260870 0.689065
25.055597 48.899670 0.457879 -0.025438 -3.359580 0.608924
25.203855 49.196514 0.387247 -0.022018 -2.913725 0.683660
25.352113 49.482628 0.458743 -0.019602 -2.578811 0.604651
25.500371 49.791028 0.427495 -0.023980 -3.148718 0.548718
25.648629 50.077654 0.493380 -0.027995 -3.697436 0.548718
25.796887 50.337018 0.516580 -0.027639 -3.671795 0.548718
25.945145 50.607775 0.580049 -0.032231 -4.289911 0.616858
26.093403 50.909750 0.535240 -0.024339 -3.233207 0.480355
26.241660 51.197530 0.698203 -0.031157 -4.115288 0.451128
26.389918 51.474798 0.642026 -0.032452 -4.310777 0.451128
26.538176 51.765501 0.581298 -0.032421 -4.298507 0.527363
26.686434 52.047272 0.472235 -0.027952 -3.671569 0.632353
26.834692 52.346352 0.395851 -0.026573 -3.484185 0.681265
26.982950 52.610792 0.542692 -0.029796 -3.885680 0.850782
27.131208 52.919882 0.606421 -0.030802 -3.966903 0.747045
27.279466 53.202176 0.551576 -0.024464 -3.145540 0.690141
27.427724 53.477293 0.623084 -0.028692 -3.657407 0.578704
27.575982 53.764204 0.611838 -0.024086 -3.054983 0.599084
27.724240 54.050018 0.550250 -0.025655 -3.260274 0.671233
27.872498 54.340155 0.652155 -0.035564 -4.481982 0.941441
28.020756 54.600004 0.656401 -0.035686 -4.506173 1.017957
28.169014 54.873275 0.632832 -0.032968 -4.185185 1.017957
28.317272 55.166216 0.586425 -0.032399 -4.120805 1.114094
28.465530 55.470296 0.534885 -0.029632 -3.775920 1.136009
28.613788 55.760743 0.508072 -0.027580 -3.532887 1.136009
28.762046 56.035775 0.581859 -0.023334 -2.984496 0.995570
28.910304 56.336680 0.619678 -0.016220 -2.071507 1.068207
29.058562 56.630536 0.637196 -0.015520 -1.992299 1.068207
29.206820 56.925915 0.696712 -0.017700 -2.276316 1.100877
29.355078 57.185490 0.685779 -0.015091 -1.944262 1.017486
29.503336 57.516409 0.707958 -0.017185 -2.203463 1.099567
29.651594 57.771441 0.746078 -0.016695 -2.151515 1.099567
29.799852 58.081009 0.657275 -0.019620 -2.541126 1.099567
29.948110 58.398559 0.683328 -0.019821 -2.580087 1.099567
30.096368 58.671258 0.721906 -0.022362 -2.915858 1.133765
30.244626 58.950929 0.531555 -0.017585 -2.296774 1.187097
30.392884 59.242852 0.588779 -0.008660 -1.125666 1.357827
30.541142 59.526426 0.662012 -0.006775 -0.884984 1.357827
30.689400 59.850675 0.615360 -0.006231 -0.815287 1.299363
30.837658 60.113877 0.660304 -0.005813 -0.759494 1.476793
30.985915 60.406869 0.671753 -0.019551 -2.542320 1.365726
31.134173 60.690336 0.687053 -0.022961 -2.981308 1.215992
31.282431 61.012267 0.618017 -0.012735 -1.656315 1.267081
31.430689 61.274487 0.558048 -0.013063 -1.701754 1.324045
31.578947 61.557369 0.564129 -0.013310 -1.725971 1.550102
31.727205 61.858939 0.603199 -0.015563 -2.021407 1.625892
31.875463 62.165362 0.584624 -0.014068 -1.835882 1.625892
32.023721 62.466267 0.598069 -0.014065 -1.844037 1.625892
32.171979 62.735969 0.576797 -0.007120 -0.929293 1.511111
32.320237 63.041889 0.443882 0.001764 0.230614 1.429003
32.468495 63.356480 0.503651 0.002423 0.313492 1.067460
32.616753 63.686928 0.513147 -0.007726 -0.992157 0.984314
32.765011 63.993746 0.546582 -0.009424 -1.208577 0.974659
32.913269 64.292983 0.459307 -0.011977 -1.538387 0.935860
33.061527 64.622718 0.463545 -0.011780 -1.515504 0.856589
33.209785 64.870736 0.593462 -0.011810 -1.521739 0.783575
33.358043 65.180692 0.744310 -0.017087 -2.198847 0.786744
33.506301 65.474722 0.761527 -0.023277 -3.000000 0.747126
33.654559 65.786627 0.812312 -0.025394 -3.268571 0.685714
33.802817 66.052143 0.745055 -0.024656 -3.178538 0.618234
33.951075 66.340579 0.736971 -0.024432 -3.127700 0.663850
34.099333 66.644230 0.672984 -0.026005 -3.343662 0.663850
34.247591 66.931599 0.672374 -0.024801 -3.202817 0.663850
34.395849 67.213680 0.578490 -0.022645 -2.928839 0.651685
34.544107 67.498813 0.630719 -0.021647 -2.803922 0.645191
34.692365 67.770067 0.694952 -0.025601 -3.330532 0.645191
34.840623 68.096720 0.779641 -0.027043 -3.523277 0.588454
34.988881 68.416654 0.672908 -0.030850 -4.002770 0.638042
35.137139 68.721138 0.684135 -0.034944 -4.528007 0.619835
35.285397 68.999457 0.675988 -0.034966 -4.550046 0.619835
35.433655 69.281470 0.707347 -0.030252 -3.931507 0.616438
35.581913 69.560282 0.728359 -0.027879 -3.628415 0.612022
35.730170 69.831646 0.654374 -0.029631 -3.851449 0.764493
35.878428 70.118498 0.693573 -0.034138 -4.443541 0.826558
36.026686 70.392247 0.691776 -0.032228 -4.189578 0.757412
36.174944 70.664593 0.690324 -0.031890 -4.140304 0.774799
36.323202 70.972972 0.611423 -0.029757 -3.879357 0.774799
36.471460 71.267048 0.660065 -0.027534 -3.584889 0.635556
36.619718 71.585711 0.625062 -0.032521 -4.251556 0.635556
36.767976 71.857847 0.684119 -0.043362 -5.631486 0.678100
36.916234 72.176590 0.620476 -0.033726 -4.363002 0.478185
37.064492 72.453408 0.579737 -0.030065 -3.874459 0.452814
37.212750 72.739211 0.644905 -0.035440 -4.549828 0.577320
37.361008 73.012592 0.662561 -0.037193 -4.769231 0.646154
37.509266 73.309844 0.780278 -0.043558 -5.593350 0.705030
37.657524 73.588713 0.822012 -0.046157 -5.935374 0.690476
37.805782 73.840093 0.839373 -0.047820 -6.142132 0.615905
37.954040 74.114132 0.922788 -0.055927 -7.175084 0.747475
38.102298 74.401423 0.898460 -0.055391 -7.080201 0.737678
38.250556 74.689252 0.865190 -0.048049 -6.119403 0.733002
38.398814 74.982591 0.781388 -0.047117 -6.009098 0.803143
38.547072 75.267670 0.757479 -0.050358 -6.447477 0.803143
38.695330 75.563625 0.804335 -0.051896 -6.653465 0.805281
38.843588 75.857125 0.767059 -0.050671 -6.521452 0.805281
38.991846 76.158072 0.785974 -0.043767 -5.612613 0.749386
39.140104 76.429426 0.831848 -0.049444 -6.302514 0.800487
39.288362 76.766459 0.838366 -0.050354 -6.427184 0.792880
39.436620 77.058426 0.730141 -0.049936 -6.398058 0.792880
39.584878 77.344314 0.574567 -0.043936 -5.623188 0.711755
39.733136 77.649951 0.585347 -0.039855 -5.107631 0.644980
39.881394 77.968501 0.531765 -0.037915 -4.842105 0.644338
40.029652 78.249131 0.492102 -0.031412 -3.997625 0.578781
40.177910 78.567427 0.608804 -0.035127 -4.465721 0.569740
40.326168 78.884140 0.576730 -0.032021 -4.066667 0.510588
40.474426 79.214093 0.533515 -0.033054 -4.203443 0.566510
40.622683 79.499890 0.484590 -0.033173 -4.204351 0.630148
40.770941 79.762199 0.514319 -0.034184 -4.317901 0.685185
40.919199 80.047583 0.584187 -0.036331 -4.573946 0.621456
41.067457 80.363686 0.595469 -0.033986 -4.284404 0.565749
41.215715 80.651062 0.593578 -0.036517 -4.588459 0.640091
41.363973 80.947051 0.596749 -0.033502 -4.215152 0.657576
41.512231 81.203414 0.622082 -0.034457 -4.321294 0.688488
41.660489 81.462502 0.669225 -0.039027 -4.900901 0.687688
41.808747 81.754731 0.626157 -0.037173 -4.663677 0.633782
41.957005 82.063227 0.683811 -0.041269 -5.172619 0.577381
42.105263 82.348733 0.815522 -0.044129 -5.525926 0.536296
42.253521 82.642941 0.778430 -0.047228 -5.908555 0.584071
42.401779 82.910272 0.797044 -0.048072 -6.035398 0.584071
42.550037 83.203289 0.800434 -0.046903 -5.896247 0.555556
42.698295 83.455754 0.831006 -0.049304 -6.151383 0.599709
42.846553 83.678791 0.810226 -0.047900 -5.997089 0.599709
42.994811 83.960550 0.891407 -0.051232 -6.436681 0.599709
43.143069 84.242100 0.785067 -0.051155 -6.407086 0.621114
43.291327 84.521099 0.761323 -0.050815 -6.344828 0.557471
43.439585 84.780861 0.686007 -0.050199 -6.275986 0.581362
43.587843 85.074559 0.694986 -0.052091 -6.520744 0.635193
43.736101 85.352760 0.658215 -0.047155 -5.872340 0.550355
43.884359 85.648539 0.719566 -0.046769 -5.819209 0.581921
44.032617 85.958809 0.761678 -0.050232 -6.244726 0.652602
44.180875 86.216277 0.793680 -0.052640 -6.552281 0.709474
44.329133 86.550322 0.799734 -0.044015 -5.450939 0.592206
44.477391 86.895813 0.771580 -0.043544 -5.388080 0.639640
44.625649 87.190261 0.771254 -0.045643 -5.643202 0.719807
44.773907 87.510375 0.922168 -0.045559 -5.628179 0.683849
44.922165 87.786219 0.793305 -0.044268 -5.441718 0.580095
45.070423 88.055826 0.811368 -0.042515 -5.211382 0.566396
45.218681 88.360588 0.731083 -0.038800 -4.762001 0.515889
45.366938 88.626322 0.741961 -0.045950 -5.623656 0.543011
45.515196 88.927001 0.733022 -0.045886 -5.634409 0.543011
45.663454 89.189315 0.719647 -0.045431 -5.596774 0.543011
45.811712 89.498770 0.657689 -0.046104 -5.686787 0.565392
45.959970 89.787259 0.741483 -0.050296 -6.211513 0.607764
46.108228 90.071879 0.796891 -0.054462 -6.734135 0.653975
46.256486 90.362108 0.777986 -0.050318 -6.229333 0.592000
46.404744 90.626863 0.838352 -0.056169 -6.948207 0.618858
46.553002 90.922171 0.957408 -0.063904 -7.914513 0.638171
46.701260 91.222921 1.052986 -0.060394 -7.473927 0.593399
46.849518 91.512552 1.016504 -0.059380 -7.328084 0.540682
46.997776 91.826300 1.057295 -0.056473 -6.977734 0.489194
47.146034 92.120446 1.011455 -0.056936 -7.015625 0.533854
47.294292 92.372562 0.965775 -0.054877 -6.769981 0.485380
47.442550 92.633101 0.915149 -0.055468 -6.824289 0.511628
47.590808 92.933943 0.814129 -0.048365 -5.945946 0.437580
47.739066 93.242012 0.809785 -0.047525 -5.861004 0.437580
47.887324 93.523898 0.803367 -0.047522 -5.879022 0.437580
48.035582 93.826628 0.702945 -0.038415 -4.748718 0.412821
48.183840 94.131918 0.716900 -0.040421 -5.002559 0.452335
48.332098 94.434797 0.670934 -0.036880 -4.569604 0.403576
48.480356 94.719110 0.691087 -0.039300 -4.875080 0.445507
48.628614 95.028054 0.755633 -0.043154 -5.369662 0.445507
48.776872 95.334033 0.688691 -0.038947 -4.861058 0.445507
48.925130 95.659496 0.733956 -0.041152 -5.112587 0.442125
49.073388 95.901425 0.742315 -0.043469 -5.406566 0.489899
49.221646 96.180112 0.759007 -0.043903 -5.477273 0.489899
49.369904 96.494205 0.737870 -0.043717 -5.439422 0.534212
49.518162 96.779621 0.725017 -0.042033 -5.215980 0.626717
49.666420 97.059792 0.697360 -0.043512 -5.395522 0.689055
49.814678 97.337738 0.652726 -0.046343 -5.742255 0.718711
49.962936 97.609108 0.615320 -0.045404 -5.611214 0.770795
50.111193 97.917423 0.571452 -0.045646 -5.658041 0.770795
50.259451 98.213007 0.513191 -0.043648 -5.406384 0.890731
50.407709 98.475975 0.542938 -0.043114 -5.356047 0.890731
50.555967 98.774982 0.550336 -0.038337 -4.759021 0.936391
50.704225 99.068407 0.546238 -0.038204 -4.756575 0.936391
50.852483 99.385362 0.563363 -0.040051 -5.001223 0.936391
51.000741 99.697737 0.530418 -0.039025 -4.887462 0.936391
51.148999 99.973289 0.541856 -0.038932 -4.872029 0.884217
51.297257 100.276469 0.549030 -0.041621 -5.214112 0.902676
51.445515 100.584339 0.493401 -0.038906 -4.870303 0.906667
51.593773 100.864005 0.523099 -0.041052 -5.153939 0.906667
51.742031 101.152620 0.509148 -0.039535 -4.950573 0.956600
51.890289 101.445648 0.417583 -0.037114 -4.635492 0.973621
52.038547 101.756121 0.398159 -0.036237 -4.530820 0.954518
52.186805 102.040109 0.435556 -0.039008 -4.873584 0.908169
52.335063 102.337179 0.428804 -0.041077 -5.128342 1.000000
52.483321 102.605234 0.415206 -0.039536 -4.950089 1.000000
52.631579 102.891599 0.359901 -0.033841 -4.233866 0.911190
52.779837 103.183373 0.420455 -0.035085 -4.402013 0.911190
52.928095 103.497160 0.430787 -0.034883 -4.388988 0.911190
53.076353 103.806045 0.406678 -0.039061 -4.902238 1.050648
53.224611 104.076088 0.510691 -0.042561 -5.328061 0.985940
53.372869 104.322904 0.571357 -0.049074 -6.149708 1.003509
53.521127 104.616654 0.563696 -0.049761 -6.242265 1.033859
53.669385 104.900236 0.508532 -0.044603 -5.591041 1.081443
53.817643 105.151243 0.447369 -0.041930 -5.243056 1.094907
53.965901 105.445200 0.409228 -0.039290 -4.917966 1.152513
54.114159 105.734939 0.435971 -0.038795 -4.869440 1.152513
54.262417 106.028028 0.431745 -0.036115 -4.521839 1.018391
54.410675 106.305760 0.445294 -0.036965 -4.616924 0.916524
54.558933 106.576075 0.404678 -0.035590 -4.449772 0.979452
54.707191 106.885514 0.422404 -0.036837 -4.610256 0.913390
54.855448 107.174667 0.404701 -0.035330 -4.418512 0.864850
55.003706 107.471195 0.422149 -0.033214 -4.165247 0.864850
55.151964 107.757734 0.373941 -0.033454 -4.199546 0.927438
55.300222 108.080744 0.345512 -0.030788 -3.875283 0.927438
55.448480 108.366915 0.371110 -0.029686 -3.727580 0.858996
55.596738 108.659501 0.357829 -0.029607 -3.715008 0.815627
55.744996 108.965468 0.340795 -0.028201 -3.542088 0.870932
55.893254 109.298275 0.298754 -0.025471 -3.196868 0.953020
56.041512 109.568145 0.269549 -0.024439 -3.070352 1.011167
56.189770 109.866095 0.205580 -0.022854 -2.874025 0.947603
56.338028 110.149346 0.184717 -0.022829 -2.878484 0.947603
56.486286 110.411515 0.220611 -0.027072 -3.422520 0.947603
56.634544 110.694907 0.232804 -0.027806 -3.506933 0.773710
56.782802 110.963443 0.207391 -0.030948 -3.906977 0.797342
56.931060 111.273956 0.206153 -0.030903 -3.898455 0.796909
57.079318 111.565093 0.196605 -0.029352 -3.706336 0.742149
57.227576 111.900867 0.204107 -0.027644 -3.493949 0.715072
57.375834 112.182352 0.167292 -0.025628 -3.236842 0.714912
57.524092 112.467842 0.182777 -0.029095 -3.672131 0.765027
57.672350 112.710422 0.186696 -0.030229 -3.812636 0.867102
57.820608 112.978092 0.186856 -0.030462 -3.839305 0.862106
57.968866 113.256067 0.177769 -0.030350 -3.822511 0.859307
58.117124 113.567491 0.175289 -0.030906 -3.902597 0.859307
58.265382 113.876113 0.166910 -0.030982 -3.909385 0.858684
58.413640 114.167859 0.159785 -0.029317 -3.696774 0.855914
58.561898 114.451708 0.150811 -0.031387 -3.942308 1.038462
58.710156 114.739626 0.160475 -0.033256 -4.167464 1.098884
58.858414 115.007824 0.172566 -0.033464 -4.197452 1.046709
59.006672 115.318179 0.153236 -0.031505 -3.961783 1.046709
59.154930 115.584226 0.149063 -0.032420 -4.074074 1.111111
59.303188 115.885448 0.144824 -0.033682 -4.243386 1.111111
59.451446 116.167779 0.134976 -0.034725 -4.364929 1.151659
59.599703 116.422789 0.169042 -0.035751 -4.490814 1.097638
59.747961 116.740325 0.154647 -0.031585 -3.977428 1.097638
59.896219 117.052805 0.216317 -0.034381 -4.306250 1.012500
60.044477 117.345702 0.205840 -0.032454 -4.075000 1.012500
60.192735 117.655032 0.223550 -0.034000 -4.273011 1.062402
60.340993 117.948144 0.219008 -0.033202 -4.176532 1.125649
60.489251 118.249469 0.203798 -0.034916 -4.389234 1.188406
60.637509 118.568675 0.190890 -0.033266 -4.185530 1.217054
60.785767 118.859264 0.168295 -0.031627 -3.989147 1.217054
60.934025 119.141882 0.156330 -0.033548 -4.235294 1.259030
61.082283 119.456445 0.180672 -0.036516 -4.621259 1.259030
61.230541 119.746306 0.209244 -0.039763 -5.028807 1.236626
61.378799 120.041696 0.215232 -0.040333 -5.097436 1.251282
61.527057 120.348349 0.195089 -0.035520 -4.479326 1.120470
61.675315 120.677421 0.183116 -0.031614 -3.996427 1.120470
61.823573 120.946429 0.202048 -0.031389 -3.971458 1.056065
61.971831 121.213651 0.232487 -0.030876 -3.909924 1.027481
62.120089 121.481201 0.223078 -0.034961 -4.404040 1.028283
62.268347 121.760566 0.257234 -0.035230 -4.435045 0.938570
62.416605 122.044631 0.236969 -0.030346 -3.823529 0.898441
62.564863 122.338333 0.278724 -0.035860 -4.508509 1.037037
62.713121 122.640215 0.289552 -0.035775 -4.495010 1.113772
62.861379 122.945647 0.246064 -0.036864 -4.628856 1.196020
63.009637 123.244969 0.217526 -0.036460 -4.589055 1.196020
63.157895 123.525513 0.182486 -0.034131 -4.286776 1.158494
63.306153 123.810462 0.182721 -0.034791 -4.366914 1.083951
63.454411 124.090331 0.148780 -0.030240 -3.787611 0.955752
63.602669 124.396961 0.187610 -0.032519 -4.070588 0.945098
63.750927 124.685482 0.189481 -0.034424 -4.312775 0.968674
63.899185 124.983144 0.171642 -0.032013 -4.008297 0.965837
64.047443 125.288171 0.176541 -0.030971 -3.869776 0.905734
64.195701 125.588883 0.162911 -0.028836 -3.600775 0.813953
64.343958 125.874883 0.145241 -0.027283 -3.404831 0.805797
64.492216 126.172324 0.124062 -0.026421 -3.300048 0.850458
64.640474 126.479833 0.111805 -0.027620 -3.452794 0.897881
64.788732 126.759199 0.089757 -0.024096 -3.019268 0.897881
64.936990 127.059555 0.068928 -0.020002 -2.508418 0.848004
65.085248 127.343601 0.042875 -0.014389 -1.805956 0.878002
65.233506 127.619937 0.035798 -0.014600 -1.831418 0.975096
65.381764 127.919888 0.024944 -0.011611 -1.455587 0.890162
65.530022 128.206538 0.027255 -0.014059 -1.763948 0.920839
65.678280 128.507075 0.026227 -0.013425 -1.680912 0.905983
