61.498578 0.045650 120.749953 0.579500 0.574000 0.358139 -0.022328 0.012075 -2.864558 1.471612 0.828022 0.290260
64.517472 0.025256 126.624532 0.457940 0.618607 0.505224 -0.023906 0.000651 -3.120532 0.044213 0.711863 0.220205
67.536367 0.004863 132.660766 0.332930 0.535517 0.514830 -0.011664 0.006260 -1.556803 0.878149 0.674514 0.145832
70.518197 0.021533 138.603069 0.226592 0.629416 0.552097 -0.034633 0.026614 -4.642380 3.635571 0.891570 0.073621
73.500027 0.038204 144.565707 0.157891 0.601770 0.492713 -0.032719 0.030728 -4.446528 4.195012 0.809311 0.169131
76.518922 0.017810 150.569242 0.099260 0.574925 0.420388 -0.032697 0.039104 -4.407351 5.219773 0.754776 0.261043
79.537817 0.002584 156.554577 0.041713 0.614381 0.457837 -0.034222 0.046237 -4.648351 6.172186 0.799656 0.298483
82.519646 0.014086 162.423637 0.033064 0.534172 0.408924 -0.018585 0.035778 -2.598281 4.775554 0.637035 0.055202
85.501476 0.030757 168.242503 0.004761 0.626597 0.358700 -0.008128 0.037229 -1.231949 4.924021 0.763130 0.281606
88.520371 0.010364 174.247273 0.018315 0.590575 0.327573 -0.005834 0.034419 -0.878079 4.546294 0.761293 0.260435
91.539265 0.010030 180.251787 0.051158 0.466844 0.272136 -0.009697 0.023269 -1.350020 3.081013 0.770999 0.106482
94.521096 0.006641 186.066937 0.126420 0.449921 0.354170 -0.015400 0.018052 -2.089308 2.428153 0.652230 0.034633
97.502926 0.023311 191.927543 0.129372 0.476184 0.302420 -0.017162 0.016052 -2.334146 2.194130 0.617235 0.010333
100.484756 0.039982 197.792858 0.147085 0.424116 0.191779 -0.020864 0.016220 -2.829274 2.240563 0.767459 0.006114
103.503650 0.019589 203.697350 0.121202 0.432481 0.188297 -0.011428 0.013246 -1.557370 1.792074 0.838987 0.029266
106.522545 0.000806 209.611830 0.049231 0.490250 0.198249 -0.008432 0.013133 -1.161726 1.765244 0.862405 0.134923
109.504375 0.015865 215.489866 0.117165 0.440155 0.205064 -0.010178 0.009810 -1.370323 1.322180 0.936802 0.069707
112.486205 0.032536 221.325497 0.044007 0.356156 0.209248 -0.018090 0.013603 -2.423714 1.841209 0.830590 0.032121
115.505100 0.012141 227.187717 0.028518 0.411637 0.264454 -0.023739 0.015027 -3.165801 2.024783 0.731404 0.004260
118.523994 0.008252 233.230835 0.012550 0.417984 0.101346 -0.026877 0.010940 -3.562810 1.486378 0.602815 0.099108
121.505824 0.008419 239.106182 0.039537 0.394575 0.064751 -0.021156 0.011036 -2.800724 1.488960 0.605216 0.212477
124.487654 0.025089 244.901958 0.011538 0.397046 0.136577 -0.015503 0.010492 -2.065608 1.415325 0.530999 0.184015
127.506549 0.004696 250.767497 0.055096 0.461413 0.204054 -0.015900 0.013719 -2.124659 1.842357 0.648815 0.257845
130.525443 0.015698 256.734570 0.115206 0.522477 0.239156 -0.026901 0.015989 -3.573328 2.167330 0.834590 0.337724
133.507273 0.000973 262.550981 0.129807 0.493247 0.294681 -0.024310 0.011399 -3.219868 1.558247 0.775210 0.285629
136.489103 0.017643 268.345052 0.060485 0.425826 0.277069 -0.025029 0.005006 -3.279038 0.701003 0.791189 0.162566
139.507998 0.002751 274.308631 0.097724 0.336672 0.189175 -0.022759 0.009602 -2.988425 1.291876 1.013288 0.302381
142.526893 0.023145 280.178130 0.122208 0.384296 0.232044 -0.019246 0.009503 -2.536714 1.283219 1.074130 0.334111
145.508723 0.006473 285.944338 0.015231 0.382646 0.177906 -0.026906 0.014242 -3.547651 1.922334 0.942163 0.407827
148.490553 0.010197 291.882294 0.027402 0.351748 0.159257 -0.027262 0.013927 -3.603725 1.896502 0.947495 0.342276
151.472382 0.026867 297.820074 0.075638 0.365193 0.138807 -0.031205 0.011171 -4.132287 1.562411 0.988020 0.311356
154.491277 0.006473 303.883343 0.035089 0.389755 0.225847 -0.028999 0.011503 -3.851675 1.608072 0.994230 0.455227
157.510172 0.013920 309.914254 0.066817 0.508386 0.352369 -0.027127 0.013735 -3.614838 1.893212 1.041586 0.440905
160.492002 0.002751 315.777077 0.117667 0.572168 0.429408 -0.026810 0.008897 -3.552673 1.254005 0.959536 0.364095
163.473832 0.019421 321.599348 0.172430 0.529798 0.439388 -0.017127 0.010435 -2.277801 1.418564 0.968983 0.306958
166.492727 0.000973 327.640387 0.191149 0.508489 0.434480 -0.015142 0.010997 -2.024915 1.490173 1.131135 0.382239
169.511621 0.021366 333.687194 0.204272 0.454067 0.360955 -0.014911 0.014689 -2.009076 1.980440 1.185228 0.446923
172.493451 0.004696 339.565480 0.171739 0.479013 0.339047 -0.018707 0.018888 -2.534700 2.557723 1.163908 0.390985
175.475281 0.011976 345.481988 0.286431 0.519729 0.389221 -0.018427 0.013066 -2.483401 1.788765 1.211029 0.391747
178.494176 0.008419 351.487865 0.368066 0.439076 0.315504 -0.019217 0.015554 -2.598091 2.123473 1.176260 0.369569
181.513071 0.028813 357.425681 0.318376 0.366194 0.247240 -0.011899 0.019435 -1.637745 2.614746 0.937986 0.363412
184.494900 0.012142 363.325567 0.370647 0.346008 0.256682 -0.007060 0.009780 -0.960307 1.311967 0.879495 0.426346
187.476731 0.004528 369.156348 0.356517 0.342456 0.240447 -0.008923 0.007486 -1.193695 1.007220 0.988997 0.465700
190.495625 0.015865 375.155802 0.413472 0.311747 0.182312 -0.011739 0.010207 -1.571805 1.373074 0.925529 0.491003
193.514520 0.036259 381.086736 0.518724 0.271831 0.161870 -0.008860 0.011380 -1.195156 1.523766 1.043646 0.564662
196.496350 0.019588 386.944927 0.598055 0.238087 0.134509 -0.005631 0.016173 -0.782254 2.152929 1.133319 0.483795
199.478180 0.002917 392.848631 0.692742 0.276313 0.074564 -0.006275 0.022594 -0.889481 3.004809 1.110050 0.375200
202.460010 0.013753 398.770374 0.711384 0.281315 0.002300 -0.009910 0.025419 -1.384014 3.397858 1.040366 0.330645
205.478904 0.006641 404.770175 0.614425 0.281739 0.002942 -0.012950 0.026127 -1.798102 3.509229 1.145873 0.186621
208.497799 0.027034 410.799006 0.540762 0.278116 0.023695 -0.020161 0.020648 -2.745448 2.808851 1.151792 0.145528
211.479629 0.010363 416.611081 0.563290 0.255057 0.020258 -0.019666 0.012129 -2.653323 1.674646 1.140668 0.072098
214.461459 0.006307 422.430216 0.550339 0.216510 0.004171 -0.015202 0.006074 -2.040992 0.854469 1.111181 0.003004
217.480353 0.014087 428.279606 0.428755 0.196118 0.052957 -0.006483 0.007397 -0.888520 1.006958 1.060408 0.124003
220.499248 0.034481 434.210453 0.397549 0.209452 0.016432 0.001061 0.006759 0.118556 0.897058 0.970575 0.139111
223.481078 0.017810 440.049435 0.461465 0.230756 0.018832 -0.000888 0.005790 -0.137021 0.775073 0.865370 0.165467
226.462908 0.001139 445.808564 0.546330 0.228615 0.028447 -0.003767 0.004407 -0.517412 0.600981 0.884193 0.137366
229.481803 0.021533 451.715506 0.571221 0.186401 0.077989 -0.001447 0.002348 -0.201708 0.318686 0.790260 0.191675
232.500697 0.041927 457.647601 0.521647 0.191356 0.075470 -0.009413 0.000886 -1.256397 0.147802 0.907320 0.194479
235.482528 0.025256 463.557263 0.546585 0.193597 0.047405 -0.009738 0.001196 -1.300168 0.188655 0.849219 0.116308
238.464358 0.008585 469.453573 0.597354 0.160025 0.011302 -0.006911 0.004353 -0.934693 0.601472 0.692290 0.067883
241.483252 0.028979 475.398116 0.625490 0.178779 0.053962 -0.008739 0.004854 -1.181039 0.675777 0.558548 0.015395
244.502147 0.049373 481.366456 0.624821 0.143827 0.027763 -0.004276 0.004546 -0.586906 0.622052 0.498872 0.145720
247.483977 0.032702 487.278731 0.623562 0.138072 0.024152 -0.006105 0.002813 -0.827117 0.398441 0.578970 0.137787
250.465806 0.016032 493.114311 0.604636 0.109770 0.007359 -0.004582 0.003623 -0.627150 0.502365 0.559315 0.167619
253.447637 0.000639 498.919025 0.648715 0.094622 0.001816 -0.007869 0.000549 -1.054593 0.101646 0.603409 0.118213
256.466531 0.019755 504.750794 0.603117 0.113492 0.022318 -0.008332 0.002798 -1.105177 0.345683 0.544221 0.110046
259.485426 0.040149 510.605457 0.624000 0.143309 0.020935 -0.011752 0.005720 -1.552488 0.725818 0.497907 0.135907
262.467256 0.023478 516.541116 0.740813 0.142616 0.006603 -0.012353 0.006084 -1.631449 0.770868 0.496016 0.153832
265.449086 0.006807 522.378474 0.722014 0.128559 0.000691 -0.011936 0.004088 -1.582605 0.501173 0.421335 0.106855
268.467981 0.027201 528.281849 0.628736 0.144452 0.012175 -0.013211 0.004191 -1.755074 0.509446 0.489749 0.082856
271.486875 0.047595 534.330234 0.617956 0.145901 0.012173 -0.012325 0.001884 -1.646545 0.202905 0.488243 0.082962
274.468705 0.030924 540.185438 0.806358 0.115163 0.002908 -0.008793 0.000331 -1.178724 0.080611 0.476585 0.015111
277.450536 0.014253 546.119586 0.875886 0.130901 0.008233 -0.008503 0.000591 -1.135661 0.044379 0.537288 0.025834
280.469429 0.034648 552.076848 0.874381 0.121126 0.046860 -0.007663 0.001913 -1.020342 0.227164 0.516216 0.008995
283.488324 0.055040 557.996898 0.894850 0.101185 0.068807 -0.004443 0.003302 -0.584375 0.426909 0.524541 0.057490
286.470155 0.038371 563.875127 0.990220 0.131504 0.100605 -0.007386 0.000953 -0.991348 0.100731 0.470490 0.067060
289.451984 0.021699 569.755292 1.085696 0.146997 0.098909 -0.009692 0.000016 -1.305757 0.034859 0.537186 0.113036
292.470880 0.042093 575.649772 1.054710 0.154873 0.097454 -0.012000 0.000627 -1.618486 0.128877 0.467380 0.070587
295.489773 0.062488 581.582116 1.127652 0.172829 0.055101 -0.013149 0.002169 -1.763426 0.245835 0.380458 0.002746
298.471604 0.045817 587.429156 1.141702 0.187970 0.038056 -0.013278 0.001408 -1.781126 0.141088 0.348833 0.054443
301.490915 0.008335 593.440150 1.298976 0.225221 0.009123 -0.014016 0.003920 -1.874280 0.477747 0.368764 0.108873
304.510226 0.062487 599.439675 1.462834 0.201497 0.004842 -0.015312 0.004451 -2.045583 0.543998 0.384281 0.079783
307.529120 0.042093 605.459382 1.447194 0.160795 0.015403 -0.012976 0.004562 -1.732947 0.567994 0.361865 0.049186
310.548016 0.021699 611.431071 1.398405 0.169577 0.008622 -0.013807 0.002463 -1.856035 0.279119 0.327014 0.066535
313.529845 0.038371 617.235606 1.404086 0.180479 0.020153 -0.013586 0.000077 -1.834653 0.060821 0.310781 0.100561
316.511676 0.055040 623.093609 1.416944 0.187124 0.056233 -0.012273 0.001649 -1.663666 0.264055 0.293451 0.107333
319.530571 0.034648 628.994281 1.354420 0.199821 0.004169 -0.009831 0.003449 -1.316217 0.434014 0.267352 0.123522
322.549464 0.014253 634.868479 1.201326 0.205091 0.059144 -0.011631 0.004300 -1.553126 0.539528 0.276338 0.138680
325.531295 0.030924 640.762788 1.186494 0.215091 0.114626 -0.010318 0.005177 -1.373083 0.662457 0.283307 0.182186
328.513125 0.047595 646.729261 1.301828 0.203435 0.104744 -0.004923 0.003351 -0.652778 0.436009 0.268495 0.234507
331.532019 0.027201 652.569382 1.269334 0.206106 0.071104 -0.005398 0.002857 -0.718558 0.368661 0.254175 0.208331
334.550914 0.006807 658.422039 1.192138 0.197462 0.073545 -0.007033 0.002293 -0.940767 0.289463 0.202265 0.138476
337.532744 0.023478 664.299111 1.142854 0.155466 0.055472 -0.005959 0.002185 -0.795473 0.277301 0.156088 0.109056
340.514573 0.040149 670.328456 1.216028 0.168114 0.086075 -0.006027 0.004036 -0.799343 0.526368 0.126609 0.066187
343.533469 0.019755 676.302087 1.172835 0.130047 0.076991 -0.005382 0.003364 -0.714051 0.437959 0.120000 0.067505
346.552363 0.000639 682.256558 1.163483 0.128280 0.096884 -0.005128 0.003460 -0.680574 0.452245 0.091185 0.046360
349.534194 0.016031 688.077313 1.218501 0.132499 0.078493 -0.003987 0.002224 -0.530144 0.288234 0.057604 0.025300
352.516023 0.032702 693.989085 1.154350 0.151535 0.046155 -0.002121 0.000149 -0.285677 0.026117 0.047314 0.032964
355.497853 0.049373 699.893934 1.085842 0.161482 0.007823 -0.000968 0.000929 -0.132885 0.127883 0.066010 0.032231
358.516748 0.028979 705.804589 0.952330 0.142195 0.012938 -0.001981 0.000583 -0.267798 0.084357 0.073291 0.025306
361.535642 0.008585 711.667691 0.851896 0.161771 0.005063 -0.001845 0.001379 -0.252111 0.191050 0.066298 0.028041
364.517472 0.025257 717.487643 0.885833 0.193772 0.021529 -0.000734 0.002809 -0.107731 0.378962 0.075980 0.028832
367.499302 0.041926 723.403862 0.881666 0.174640 0.012445 0.001992 0.004757 0.250683 0.630708 0.101586 0.018111
370.518197 0.021533 729.466913 0.897537 0.177096 0.017063 0.000381 0.005003 0.034671 0.669549 0.094309 0.025023
373.537092 0.001139 735.524915 0.890129 0.215004 0.007453 -0.000321 0.005685 -0.060950 0.761775 0.098047 0.023179
376.518921 0.017809 741.471436 0.952400 0.213807 0.017140 0.000457 0.005330 0.043828 0.712079 0.096648 0.036356
379.500752 0.034481 747.399124 0.967747 0.235194 0.062905 0.001669 0.003733 0.210683 0.493660 0.085443 0.045579
382.519647 0.014086 753.439608 0.980658 0.239213 0.071706 0.002585 0.001138 0.342131 0.143443 0.065612 0.034471
385.538541 0.006307 759.425831 1.057104 0.270707 0.085295 0.005565 0.000873 0.748937 0.135293 0.052088 0.016466
388.520371 0.010364 765.429564 1.149957 0.291519 0.124576 0.006519 0.001178 0.879165 0.179808 0.049497 0.021837
391.502202 0.027035 771.305991 1.185017 0.283143 0.141322 0.004707 0.000876 0.628519 0.101241 0.077433 0.032686
394.521096 0.006641 777.321890 1.115287 0.277523 0.122477 0.005566 0.000413 0.747941 0.074227 0.083628 0.028580
397.539990 0.013753 783.229971 0.993295 0.250304 0.126986 0.005595 0.000903 0.754240 0.139477 0.081585 0.007912
400.521820 0.002917 789.057021 0.886450 0.270004 0.139851 0.006431 0.002124 0.872541 0.307160 0.096113 0.027246
403.503650 0.019588 794.851352 0.859358 0.231083 0.141211 0.006448 0.004896 0.884661 0.680607 0.075366 0.020334
406.485480 0.036259 800.631314 0.852717 0.203950 0.133510 0.005564 0.005189 0.765382 0.716071 0.079283 0.016725
409.504375 0.015865 806.500158 0.768942 0.246389 0.139435 0.005337 0.004272 0.731534 0.591760 0.064419 0.039045
412.523269 0.004529 812.468179 0.772786 0.273765 0.187399 0.005621 0.006210 0.776709 0.854076 0.081004 0.062142
415.505100 0.012142 818.343139 0.785720 0.315236 0.222304 0.006125 0.007878 0.850055 1.080169 0.087449 0.071540
418.486929 0.028812 824.198591 0.661222 0.345031 0.263282 0.006727 0.008863 0.932740 1.213367 0.092526 0.073499
421.505824 0.008419 830.174464 0.445108 0.336525 0.281500 0.007864 0.009112 1.085186 1.248968 0.084598 0.059036
424.524719 0.011975 836.131057 0.290681 0.344034 0.282241 0.010699 0.011621 1.474046 1.595149 0.092381 0.056242
427.506549 0.004695 841.986792 0.295154 0.329574 0.267811 0.012574 0.014136 1.733144 1.938764 0.134071 0.083366
430.488379 0.021366 847.836846 0.226831 0.389437 0.300196 0.015539 0.019504 2.152197 2.674310 0.167990 0.114338
433.507273 0.000972 853.754172 0.242095 0.385903 0.291112 0.015409 0.021786 2.145477 2.985660 0.203807 0.128132
436.526168 0.019421 859.779481 0.154878 0.387192 0.277174 0.013873 0.021709 1.940486 2.972120 0.231071 0.132379
439.507998 0.002751 865.766387 0.155254 0.348341 0.251135 0.014294 0.021811 1.992151 2.982363 0.256083 0.151004
442.489828 0.013920 871.731218 0.120806 0.342919 0.254123 0.015302 0.023089 2.126333 3.152239 0.273867 0.144014
445.508722 0.006473 877.731501 0.070472 0.317539 0.254096 0.015689 0.022664 2.178232 3.097540 0.280333 0.137135
448.527617 0.026868 883.580680 0.122886 0.318207 0.247379 0.016126 0.022374 2.237294 3.059742 0.252397 0.138063
451.509448 0.010197 889.474862 0.049415 0.299623 0.213699 0.015677 0.020723 2.171854 2.835555 0.230688 0.143518
454.491278 0.006473 895.335077 0.047438 0.312756 0.211233 0.014927 0.021213 2.074904 2.900848 0.210500 0.140686
457.473108 0.023145 901.244036 0.074271 0.277090 0.202295 0.015949 0.022060 2.215607 3.019093 0.245703 0.173340
460.492002 0.002750 907.295350 0.026765 0.245287 0.173301 0.015936 0.022013 2.213710 3.013081 0.275486 0.202528
463.510897 0.017644 913.218536 0.002002 0.261086 0.169334 0.015404 0.021734 2.137560 2.969982 0.271110 0.206163
466.492727 0.000972 919.007126 0.061884 0.292055 0.209126 0.017128 0.022752 2.376893 3.116782 0.279972 0.221175
469.474557 0.015698 924.923640 0.097001 0.267968 0.204816 0.019047 0.022642 2.635890 3.109403 0.309285 0.258432
472.493451 0.004695 930.842711 0.059511 0.272591 0.203078 0.018956 0.022869 2.624340 3.140648 0.333878 0.267113
475.512346 0.025089 936.779616 0.033769 0.282224 0.183262 0.017110 0.021925 2.375155 3.010758 0.319254 0.247212
478.494176 0.008419 942.510199 0.009404 0.337533 0.217483 0.017474 0.024001 2.429620 3.290899 0.329082 0.252986
481.476006 0.008252 948.223713 0.020060 0.355092 0.223946 0.016669 0.025804 2.327331 3.531304 0.346127 0.239915
484.494900 0.012142 954.216913 0.005581 0.395710 0.214857 0.013595 0.024678 1.910808 3.370684 0.315923 0.199139
487.513796 0.032535 960.090576 0.063819 0.417311 0.174546 0.011433 0.025362 1.620761 3.453116 0.344521 0.211757
490.495625 0.015865 965.937298 0.014215 0.403673 0.115676 0.009711 0.025529 1.390498 3.467586 0.337487 0.191295
493.477455 0.000806 971.834005 0.015246 0.379968 0.100349 0.008490 0.024618 1.225635 3.342682 0.307765 0.184120
496.496350 0.019588 977.915467 0.006781 0.380969 0.086536 0.009536 0.025477 1.372646 3.465547 0.300627 0.186630
499.515244 0.039982 983.877126 0.095448 0.412094 0.102502 0.010562 0.026004 1.512898 3.543251 0.311279 0.208718
502.497074 0.023311 989.895035 0.214708 0.330173 0.094161 0.009392 0.021731 1.336517 2.957459 0.332130 0.240911
505.478904 0.006641 995.796308 0.324412 0.237341 0.028740 0.006261 0.017983 0.902805 2.441503 0.330861 0.231352
508.460734 0.010030 1001.751907 0.353817 0.216736 0.001664 0.004621 0.015773 0.674524 2.138002 0.328106 0.231462
511.479629 0.010364 1007.701661 0.332001 0.228672 0.037232 0.005640 0.015402 0.812041 2.092271 0.296953 0.209708
514.498523 0.030757 1013.671673 0.359283 0.256737 0.076899 0.006173 0.016070 0.885126 2.183330 0.277218 0.189918
517.480354 0.014087 1019.514531 0.403106 0.224050 0.070228 0.007510 0.016196 1.064840 2.204830 0.256327 0.171158
520.462184 0.002584 1025.326162 0.496761 0.206720 0.064627 0.007570 0.014170 1.066972 1.932562 0.224940 0.141711
523.481078 0.017810 1031.239839 0.435369 0.209176 0.087629 0.008964 0.014016 1.257245 1.919783 0.239737 0.153014
526.499973 0.038204 1037.292454 0.323182 0.198213 0.105404 0.007988 0.013039 1.121216 1.783819 0.241821 0.134078
529.481803 0.021533 1043.321040 0.486858 0.185613 0.127587 0.010812 0.012989 1.501421 1.786941 0.233635 0.133747
532.463633 0.004862 1049.199976 0.498271 0.165749 0.115316 0.011685 0.012724 1.618316 1.754745 0.216997 0.154238
535.482528 0.025257 1055.137052 0.504471 0.185239 0.114179 0.013071 0.012660 1.804478 1.750619 0.226979 0.157479
538.501422 0.045650 1061.116419 0.485292 0.160951 0.083827 0.013552 0.011677 1.865457 1.619796 0.263305 0.167528
541.483252 0.028979 1067.081296 0.481945 0.146698 0.066898 0.012901 0.010477 1.773287 1.455605 0.260080 0.175139
544.465082 0.012309 1073.063633 0.485722 0.159148 0.081502 0.014849 0.011435 2.036033 1.588753 0.301554 0.211589
547.483976 0.032702 1079.060998 0.418349 0.146354 0.085297 0.016581 0.010700 2.266563 1.496205 0.348431 0.202904
550.502871 0.053096 1085.141537 0.193223 0.178571 0.101904 0.018081 0.008463 2.459469 1.199286 0.327752 0.151192
553.484702 0.036426 1091.080173 0.112473 0.179449 0.090300 0.016166 0.006959 2.195850 0.988885 0.260278 0.110597
556.466531 0.019755 1096.985295 0.141781 0.220106 0.090120 0.017208 0.007393 2.336175 1.047328 0.266871 0.148381
559.448362 0.003084 1102.858141 0.218117 0.221654 0.099984 0.016613 0.008529 2.259520 1.198212 0.251720 0.170648
562.467256 0.023478 1108.834768 0.232890 0.216703 0.136344 0.016257 0.008604 2.208870 1.204481 0.262180 0.161768
565.486151 0.043872 1114.816336 0.162123 0.243585 0.162647 0.015326 0.007992 2.081670 1.120067 0.231992 0.139678
568.467981 0.027201 1120.658699 0.152336 0.253441 0.162039 0.014597 0.007085 1.983364 0.998144 0.241681 0.148650
571.449811 0.010530 1126.556445 0.147885 0.253085 0.165562 0.013864 0.006433 1.881454 0.907093 0.249897 0.160734
574.468705 0.030924 1132.486436 0.242959 0.253856 0.178888 0.015698 0.008060 2.132216 1.130946 0.282239 0.167181
577.487600 0.051318 1138.439448 0.222093 0.227843 0.174733 0.015050 0.008886 2.047743 1.240004 0.285344 0.171465
580.469430 0.034648 1144.321888 0.270712 0.259623 0.216918 0.015121 0.009843 2.059973 1.367731 0.282330 0.176819
583.451260 0.017976 1150.275231 0.219708 0.272023 0.229893 0.015067 0.011030 2.057097 1.527505 0.304770 0.211983
586.470155 0.038370 1156.179414 0.007594 0.310161 0.251532 0.019082 0.016577 2.611785 2.283236 0.353427 0.283941
589.489049 0.058764 1162.059191 0.011705 0.337258 0.279327 0.021385 0.017986 2.925679 2.479988 0.360798 0.278002
592.470879 0.042094 1167.920944 0.023917 0.334750 0.268357 0.019921 0.016603 2.725593 2.290500 0.354557 0.295065
595.452709 0.025422 1173.838191 0.125868 0.344338 0.276846 0.020997 0.018333 2.871956 2.522853 0.359760 0.306912
598.434539 0.008752 1179.743690 0.260981 0.347605 0.296591 0.021421 0.019807 2.934096 2.722285 0.367439 0.325154
601.490915 0.008335 1185.757844 0.319359 0.358266 0.313592 0.022551 0.020816 3.089730 2.862161 0.381763 0.349032
604.547291 0.025422 1191.854489 0.449400 0.372153 0.351829 0.023315 0.022022 3.195883 3.026279 0.371090 0.327942
607.529121 0.042094 1197.780445 0.493812 0.357698 0.344203 0.023040 0.021535 3.157197 2.960017 0.337366 0.294033
610.510951 0.058764 1203.687118 0.520641 0.370517 0.357085 0.022477 0.020729 3.082005 2.852832 0.304995 0.253479
613.529845 0.038370 1209.695116 0.437301 0.396394 0.385743 0.021411 0.020802 2.942690 2.862763 0.266132 0.220575
616.548740 0.017976 1215.627414 0.294218 0.455775 0.450133 0.022863 0.021766 3.139550 2.995582 0.277737 0.199728
619.530570 0.034648 1221.398996 0.325144 0.486316 0.481503 0.020675 0.019708 2.837975 2.710981 0.275722 0.214442
622.512400 0.051318 1227.249098 0.432860 0.479851 0.477456 0.020478 0.020413 2.814126 2.805546 0.280063 0.236973
625.531295 0.030924 1233.207223 0.385887 0.478739 0.474497 0.019963 0.019663 2.741101 2.701808 0.262283 0.209800
628.550189 0.010530 1239.150500 0.383641 0.493358 0.485691 0.019817 0.019477 2.719520 2.674961 0.245786 0.189707
631.532019 0.027201 1245.023482 0.377383 0.526239 0.515854 0.020247 0.019064 2.773033 2.617850 0.235370 0.193462
634.513849 0.043872 1250.963829 0.339671 0.512007 0.503484 0.022378 0.020815 3.065696 2.860511 0.249798 0.197115
637.532744 0.023478 1257.008730 0.277499 0.473439 0.459848 0.024668 0.022912 3.380325 3.149788 0.272019 0.231125
640.551638 0.003084 1262.923594 0.270038 0.486442 0.476431 0.023127 0.021901 3.173485 3.012571 0.232579 0.205671
643.533469 0.019755 1268.743885 0.284929 0.497685 0.477900 0.022935 0.020577 3.146622 2.836870 0.243439 0.200365
646.515298 0.036426 1274.669177 0.373110 0.460171 0.433333 0.022054 0.019433 3.024386 2.679727 0.243345 0.198225
649.497129 0.053096 1280.579538 0.494298 0.491246 0.467898 0.021367 0.018738 2.931213 2.585464 0.218341 0.172477
652.516024 0.032702 1286.523664 0.368793 0.514697 0.493721 0.022505 0.021314 3.092305 2.935872 0.200213 0.179814
655.534918 0.012309 1292.418051 0.359872 0.501850 0.466728 0.023990 0.022517 3.297047 3.103341 0.220470 0.200703
658.516748 0.028979 1298.189206 0.435663 0.503409 0.464672 0.023472 0.022810 3.230776 3.143795 0.225478 0.209468
661.498578 0.045650 1303.971424 0.286709 0.483107 0.439837 0.023100 0.021901 3.179584 3.021820 0.231595 0.212245
664.517472 0.025257 1309.937077 0.156379 0.535126 0.500820 0.027316 0.026128 3.763007 3.606488 0.266777 0.238603
667.536367 0.004862 1315.922890 0.175320 0.548701 0.526052 0.028161 0.027551 3.882838 3.802535 0.281917 0.229970
670.518197 0.021533 1321.760996 0.147595 0.617417 0.581076 0.028493 0.028672 3.932233 3.955802 0.258480 0.200845
673.500027 0.038204 1327.688931 0.147309 0.623626 0.583493 0.027342 0.028747 3.775558 3.960733 0.249640 0.191195
676.518922 0.017810 1333.637095 0.043850 0.639781 0.611903 0.026566 0.028119 3.671582 3.876444 0.231480 0.187372
679.537816 0.002584 1339.629941 0.152248 0.656049 0.626969 0.025559 0.028108 3.541028 3.876712 0.211652 0.173502
682.519646 0.014087 1345.454892 0.175908 0.666353 0.635177 0.026190 0.028597 3.629572 3.946674 0.202375 0.168677
