1 0.2796080719 14 -22 22 200 200 0 -15 21 -21 199 199 0 1 1 -1 1 1 0
2 0.5933797021 6 -16 40 400 400 0 -9 13 -37 397 397 0 3 3 -3 3 3 0
3 0.8887666285 44 -30 26 600 600 0 -49 27 -21 595 595 0 5 3 -5 5 5 0
4 1.165722565 38 -38 26 800 800 0 -44 34 -20 794 794 0 6 4 -6 6 6 0
5 1.44875136 36 -36 30 1000 1000 0 -41 33 -25 993 993 0 5 3 -5 7 7 0
6 1.70356921 34 -32 20 1200 1200 0 -39 29 -15 1193 1193 0 5 3 -5 7 7 0
7 1.963967661 14 -24 20 1400 1400 0 -20 20 -16 1392 1392 0 6 4 -4 8 8 0
8 2.285352539 24 -28 40 1600 1600 0 -27 23 -37 1589 1589 0 3 5 -3 11 11 0
9 2.595841636 24 -54 14 1800 1800 0 -28 48 -10 1788 1788 0 4 6 -4 12 12 0
10 2.870625144 -2 -24 20 2000 2000 0 -2 18 -16 1988 1988 0 4 6 -4 12 12 0
11 3.193728697 -14 -6 0 2200 2200 0 11 -1 5 2187 2187 0 3 7 -5 13 13 0
12 3.483038944 -24 0 34 2400 2400 0 21 -7 -29 2387 2387 0 3 7 -5 13 13 0
13 3.754745235 -26 -12 62 2600 2600 0 24 6 -56 2586 2586 0 2 6 -6 14 14 0
14 4.050328564 -38 -4 58 2800 2800 0 35 -3 -53 2785 2785 0 3 7 -5 15 15 0
15 4.335345824 -62 10 58 3000 3000 0 58 -16 -54 2984 2984 0 4 6 -4 16 16 0
16 4.641256042 -28 6 72 3200 3200 0 23 -13 -67 3183 3183 0 5 7 -5 17 17 0
17 4.968759499 -34 14 78 3400 3400 0 30 -22 -72 3382 3382 0 4 8 -6 18 18 0
18 5.2934975 -40 14 70 3600 3600 0 35 -23 -65 3581 3581 0 5 9 -5 19 19 0
19 5.595010282 -54 0 52 3800 3800 0 50 -10 -50 3778 3778 0 4 10 -2 22 22 0
20 5.864798533 -56 10 64 4000 4000 0 51 -21 -61 3975 3975 0 5 11 -3 25 25 0
21 6.113523002 -82 20 84 4200 4200 0 76 -32 -82 4174 4174 0 6 12 -2 26 26 0
22 6.422636248 -94 36 68 4400 4400 0 87 -47 -65 4373 4373 0 7 11 -3 27 27 0
23 6.713143986 -112 34 98 4600 4600 0 105 -45 -95 4571 4571 0 7 11 -3 29 29 0
24 7.001143911 -110 32 112 4800 4800 0 102 -44 -110 4770 4770 0 8 12 -2 30 30 0
25 7.285779847 -98 38 108 5000 5000 0 92 -52 -104 4968 4968 0 6 14 -4 32 32 0
26 7.573898096 -90 22 98 5200 5200 0 84 -36 -94 5168 5168 0 6 14 -4 32 32 0
27 7.863247673 -76 36 82 5400 5400 0 68 -48 -78 5366 5366 0 8 12 -4 34 34 0
28 8.130815712 -88 24 60 5600 5600 0 81 -35 -55 5565 5565 0 7 11 -5 35 35 0
29 8.397989525 -94 30 78 5800 5800 0 89 -39 -73 5763 5763 0 5 9 -5 37 37 0
30 8.669897016 -90 18 104 6000 6000 0 86 -26 -98 5962 5962 0 4 8 -6 38 38 0
31 8.95443834 -82 -8 104 6200 6200 0 77 1 -99 6161 6161 0 5 7 -5 39 39 0
32 9.205411704 -84 8 106 6400 6400 0 79 -15 -101 6361 6361 0 5 7 -5 39 39 0
33 9.518786393 -86 18 108 6600 6600 0 81 -23 -103 6559 6559 0 5 5 -5 41 41 0
34 9.791329358 -44 22 106 6800 6800 0 39 -29 -101 6757 6757 0 5 7 -5 43 43 0
35 10.11730545 -24 16 108 7000 7000 0 20 -24 -104 6956 6956 0 4 8 -4 44 44 0
36 10.38973921 -4 4 116 7200 7200 0 -1 -11 -113 7155 7155 0 5 7 -3 45 45 0
37 10.67561025 -4 -12 144 7400 7400 0 -2 4 -142 7354 7354 0 6 8 -2 46 46 0
38 10.93472681 -20 -4 150 7600 7600 0 14 -2 -146 7552 7552 0 6 6 -4 48 48 0
39 11.18105517 -20 4 164 7800 7800 0 13 -9 -159 7751 7751 0 7 5 -5 49 49 0
40 11.48660878 -20 -8 136 8000 8000 0 13 3 -131 7951 7951 0 7 5 -5 49 49 0
41 11.788773 -12 2 130 8200 8200 0 3 -9 -125 8149 8149 0 9 7 -5 51 51 0
42 12.05882447 -28 -8 128 8400 8400 0 19 1 -123 8349 8349 0 9 7 -5 51 51 0
43 12.32993048 -10 -16 124 8600 8600 0 2 8 -118 8548 8548 0 8 8 -6 52 52 0
44 12.63458796 -6 -6 120 8800 8800 0 -3 -1 -113 8747 8747 0 9 7 -7 53 53 0
45 12.91285544 18 2 120 9000 9000 0 -25 -11 -113 8945 8945 0 7 9 -7 55 55 0
46 13.19708329 38 0 112 9200 9200 0 -47 -11 -105 9141 9141 0 9 11 -7 59 59 0
47 13.51275574 36 22 108 9400 9400 0 -43 -33 -99 9339 9339 0 7 11 -9 61 61 0
48 13.78612721 28 18 106 9600 9600 0 -33 -27 -97 9537 9537 0 5 9 -9 63 63 0
49 14.07889245 22 22 116 9800 9800 0 -27 -31 -105 9735 9735 0 5 9 -11 65 65 0
50 14.34911348 42 0 142 10000 10000 0 -47 -9 -131 9935 9935 0 5 9 -11 65 65 0
51 14.62463032 34 22 144 10200 10200 0 -38 -30 -132 10134 10134 0 4 8 -12 66 66 0
52 14.95537056 12 30 148 10400 10400 0 -19 -39 -133 10331 10331 0 7 9 -15 69 69 0
53 15.23969127 8 34 128 10600 10600 0 -18 -40 -114 10528 10528 0 10 6 -14 72 72 0
54 15.52573638 6 46 120 10800 10800 0 -15 -51 -101 10723 10723 0 9 5 -19 77 77 0
55 15.8272246 16 58 116 11000 11000 0 -24 -62 -96 10920 10920 0 8 4 -20 80 80 0
56 16.09984476 20 70 126 11200 11200 0 -30 -74 -104 11116 11116 0 10 4 -22 84 84 0
57 16.37158219 10 56 110 11400 11400 0 -19 -63 -89 11313 11313 0 9 7 -21 87 87 0
58 16.64979279 -12 58 106 11600 11600 0 3 -65 -85 11513 11513 0 9 7 -21 87 87 0
59 16.95828483 -20 72 130 11800 11800 0 12 -78 -108 11712 11712 0 8 6 -22 88 88 0
60 17.25860384 -22 72 120 12000 12000 0 14 -78 -96 11910 11910 0 8 6 -24 90 90 0
61 17.56809697 -4 58 130 12200 12200 0 -5 -63 -107 12109 12109 0 9 5 -23 91 91 0
62 17.86653471 -24 68 124 12400 12400 0 15 -75 -99 12307 12307 0 9 7 -25 93 93 0
63 18.17397043 -18 102 112 12600 12600 0 9 -109 -87 12505 12505 0 9 7 -25 95 95 0
64 18.50291193 -10 92 104 12800 12800 0 1 -99 -79 12705 12705 0 9 7 -25 95 95 0
65 18.77054408 2 98 90 13000 13000 0 -13 -105 -65 12903 12903 0 11 7 -25 97 97 0
66 19.0632012 8 106 106 13200 13200 0 -17 -111 -83 13101 13101 0 9 5 -23 99 99 0
67 19.32376984 -16 116 86 13400 13400 0 9 -121 -63 13299 13299 0 7 5 -23 101 101 0
68 19.63248617 -26 106 82 13600 13600 0 19 -111 -59 13499 13499 0 7 5 -23 101 101 0
69 19.93745125 -30 122 74 13800 13800 0 24 -128 -50 13696 13696 0 6 6 -24 104 104 0
70 20.2331269 -30 128 70 14000 14000 0 24 -134 -46 13896 13896 0 6 6 -24 104 104 0
71 20.50444297 -6 122 60 14200 14200 0 1 -129 -37 14095 14095 0 5 7 -23 105 105 0
72 20.7927557 18 124 66 14400 14400 0 -24 -132 -44 14294 14294 0 6 8 -22 106 106 0
73 21.07028261 24 156 60 14600 14600 0 -30 -164 -38 14494 14494 0 6 8 -22 106 106 0
74 21.34680607 8 174 20 14800 14800 0 -15 -181 1 14691 14691 0 7 7 -21 109 109 0
75 21.63376162 6 178 24 15000 15000 0 -14 -184 -2 14886 14886 0 8 6 -22 114 114 0
76 21.92529129 18 150 34 15200 15200 0 -23 -155 -11 15081 15081 0 5 5 -23 119 119 0
77 22.2317835 2 152 52 15400 15400 0 -6 -156 -30 15278 15278 0 4 4 -22 122 122 0
78 22.47881954 6 158 60 15600 15600 0 -9 -161 -39 15477 15477 0 3 3 -21 123 123 0
79 22.778296 8 158 72 15800 15800 0 -11 -161 -51 15677 15677 0 3 3 -21 123 123 0
80 23.05613572 18 146 72 16000 16000 0 -20 -148 -50 15876 15876 0 2 2 -22 124 124 0
81 23.32593549 16 144 64 16200 16200 0 -18 -146 -42 16072 16072 0 2 2 -22 128 128 0
82 23.61378791 26 162 72 16400 16400 0 -28 -164 -50 16272 16272 0 2 2 -22 128 128 0
83 23.89738234 22 174 70 16600 16600 0 -23 -175 -49 16471 16471 0 1 1 -21 129 129 0
