 1 0.333919 680 669 13416 13485 1529 1471
 2 0.615461 688 661 13409 13492 1528 1472
 3 0.930684 668 681 13429 13472 1528 1472
 4 1.26622 664 685 13435 13466 1526 1474
 5 1.55184 678 671 13422 13479 1525 1475
 6 1.84121 682 667 13418 13483 1525 1475
 7 2.15607 678 671 13422 13479 1525 1475
 8 2.48311 676 673 13423 13478 1526 1474
 9 2.7856 688 661 13411 13490 1526 1474
 10 3.08794 666 683 13434 13467 1525 1475
 11 3.372 668 681 13433 13468 1524 1476
 12 3.65102 658 691 13444 13457 1523 1477
 13 3.99156 666 683 13435 13466 1524 1476
 14 4.33152 654 695 13446 13455 1525 1475
 15 4.63281 670 679 13430 13471 1525 1475
 16 4.95278 666 683 13434 13467 1525 1475
 17 5.26662 666 683 13433 13468 1526 1474
 18 5.57183 664 685 13435 13466 1526 1474
 19 5.86451 668 681 13430 13471 1527 1473
 20 6.17365 672 677 13425 13476 1528 1472
 21 6.46742 656 693 13440 13461 1529 1471
 22 6.77312 666 683 13430 13471 1529 1471
 23 7.06657 692 657 13403 13498 1530 1470
 24 7.39429 676 673 13421 13480 1528 1472
 25 7.69987 686 663 13413 13488 1526 1474
 26 8.00031 682 667 13418 13483 1525 1475
 27 8.30098 654 695 13447 13454 1524 1476
 28 8.59242 676 673 13425 13476 1524 1476
 29 8.86138 698 651 13405 13496 1522 1478
 30 9.11877 688 661 13415 13486 1522 1478
 31 9.38458 686 663 13416 13485 1523 1477
 32 9.68277 696 653 13407 13494 1522 1478
 33 9.95785 694 655 13413 13488 1518 1482
 34 10.2217 682 667 13425 13476 1518 1482
 35 10.5131 684 665 13423 13478 1518 1482
 36 10.8243 684 665 13423 13478 1518 1482
 37 11.1308 696 653 13413 13488 1516 1484
 38 11.4082 712 637 13399 13502 1514 1486
 39 11.6997 704 645 13406 13495 1515 1485
 40 11.9887 704 645 13406 13495 1515 1485
 41 12.298 714 635 13395 13506 1516 1484
 42 12.6209 684 665 13425 13476 1516 1484
 43 12.9062 674 675 13435 13466 1516 1484
 44 13.2509 686 663 13423 13478 1516 1484
 45 13.5433 684 665 13424 13477 1517 1483
 46 13.8188 678 671 13431 13470 1516 1484
 47 14.1506 682 667 13427 13474 1516 1484
 48 14.4542 664 685 13444 13457 1517 1483
 49 14.7389 662 687 13446 13455 1517 1483
 50 14.9983 676 673 13431 13470 1518 1482
 51 15.3129 696 653 13412 13489 1517 1483
 52 15.6224 712 637 13397 13504 1516 1484
 53 15.9308 672 677 13436 13465 1517 1483
 54 16.2193 664 685 13444 13457 1517 1483
 55 16.5257 670 679 13438 13463 1517 1483
 56 16.8317 668 681 13440 13461 1517 1483
 57 17.107 672 677 13437 13464 1516 1484
 58 17.4054 650 699 13460 13441 1515 1485
 59 17.7019 654 695 13456 13445 1515 1485
 60 17.9746 652 697 13457 13444 1516 1484
 61 18.2724 644 705 13465 13436 1516 1484
 62 18.5965 660 689 13449 13452 1516 1484
 63 18.9065 664 685 13444 13457 1517 1483
 64 19.1851 674 675 13434 13467 1517 1483
 65 19.4551 688 661 13421 13480 1516 1484
 66 19.7596 690 659 13416 13485 1519 1481
 67 20.0327 684 665 13423 13478 1518 1482
 68 20.3422 682 667 13424 13477 1519 1481
 69 20.618 684 665 13421 13480 1520 1480
 70 20.88 670 679 13435 13466 1520 1480
 71 21.1701 662 687 13443 13458 1520 1480
 72 21.4462 656 693 13450 13451 1519 1481
 73 21.7384 658 691 13447 13454 1520 1480
 74 22.0312 666 683 13440 13461 1519 1481
 75 22.2946 668 681 13436 13465 1521 1479
 76 22.601 684 665 13420 13481 1521 1479
 77 22.9109 690 659 13415 13486 1520 1480
