1 0.2646162445 1908516 1875096 1797532 1349 1312825 1345165 1352865 26901 14875 13595 13563 3000
2 0.5269263043 1908134 1875458 1798762 1349 1312907 1345331 1353235 26901 14875 13587 13571 3000
3 0.8003843482 1906936 1874288 1798360 1349 1313011 1345715 1353211 26901 14875 13587 13571 3000
4 1.112277208 1907288 1874488 1798680 1349 1313289 1345657 1353437 26901 14869 13581 13573 3000
5 1.392166321 1907036 1874360 1797356 1349 1313391 1345791 1353727 26901 14875 13587 13571 3000
6 1.680721349 1907434 1874614 1798034 1349 1313364 1345796 1353584 26901 14874 13590 13578 3000
7 1.984203912 1907418 1874866 1797594 1349 1313605 1345845 1353689 26901 14881 13597 13589 3000
8 2.314515355 1906456 1875056 1797676 1349 1313630 1346162 1354042 26901 14870 13598 13594 3000
9 2.613203921 1908534 1875614 1797698 1349 1313455 1346447 1354155 26901 14883 13603 13595 3000
10 2.920279796 1908622 1876446 1798350 1349 1313612 1346840 1353924 26901 14884 13604 13592 3000
11 3.165264707 1909516 1875076 1799320 1349 1313819 1346911 1354283 26901 14875 13599 13595 3000
12 3.49832187 1910882 1877134 1797330 1349 1314014 1346906 1354490 26901 14874 13598 13594 3000
13 3.782661024 1909284 1876048 1796636 1349 1314400 1346504 1354412 26901 14874 13598 13594 3000
14 4.071812845 1909158 1876154 1796034 1349 1314399 1346727 1354367 26901 14877 13593 13593 3000
15 4.395016375 1907624 1875116 1795880 1349 1314242 1346454 1354418 26901 14880 13592 13592 3000
16 4.710790149 1908056 1875544 1793552 1349 1314833 1346505 1354293 26901 14877 13593 13593 3000
17 5.023680722 1908430 1876730 1794742 1349 1315189 1346557 1354209 26901 14879 13591 13587 3000
18 5.336518912 1908732 1876084 1794444 1349 1315489 1346933 1354485 26901 14879 13591 13587 3000
19 5.64161985 1910862 1874126 1793082 1349 1315564 1347020 1354628 26901 14880 13596 13592 3000
20 5.896380687 1910062 1872210 1792982 1349 1315536 1347084 1354772 26901 14882 13606 13586 3000
21 6.177160197 1910908 1871236 1792460 1349 1315855 1347319 1355027 26901 14885 13601 13597 3000
22 6.474889149 1909760 1871736 1792292 1349 1316015 1347411 1355019 26901 14885 13601 13597 3000
23 6.777305753 1909632 1871012 1792920 1349 1315812 1347588 1355248 26901 14892 13612 13584 3000
24 7.048679746 1910712 1871924 1792848 1349 1315773 1348021 1355437 26901 14893 13613 13585 3000
25 7.350837627 1909828 1873036 1793992 1349 1315999 1348443 1355983 26901 14897 13617 13589 3000
26 7.621506415 1910426 1873722 1792834 1349 1316073 1348637 1356125 26901 14897 13617 13589 3000
27 7.895618451 1911974 1875666 1793634 1349 1316017 1348713 1356193 26901 14897 13617 13589 3000
28 8.170585595 1910922 1875738 1795150 1349 1316134 1348794 1356390 26901 14914 13618 13598 3000
29 8.47652568 1910236 1876344 1795936 1349 1316120 1349096 1356388 26901 14914 13618 13598 3000
30 8.771072168 1910566 1877650 1796730 1349 1316164 1349372 1356496 26901 14916 13624 13604 3000
31 9.056044076 1911068 1877424 1796508 1349 1316371 1349551 1356619 26901 14921 13625 13609 3000
32 9.350007723 1910602 1878846 1798942 1349 1316638 1349494 1356630 26901 14930 13622 13618 3000
33 9.626939355 1910434 1877438 1799550 1349 1316839 1349679 1357219 26901 14935 13623 13615 3000
34 9.919648683 1909914 1878462 1799202 1349 1316819 1349759 1357011 26901 14935 13623 13615 3000
35 10.20759747 1910422 1878598 1797534 1349 1317293 1349777 1357017 26901 14935 13623 13615 3000
36 10.48234615 1910060 1878640 1795848 1349 1317153 1349997 1356861 26901 14935 13623 13615 3000
37 10.7658678 1911300 1879356 1797412 1349 1317273 1349945 1357121 26901 14931 13631 13615 3000
38 11.09060035 1910758 1879558 1800722 1349 1317356 1350080 1357144 26901 14936 13636 13620 3000
39 11.40514681 1909556 1879588 1800452 1349 1317541 1349909 1357477 26901 14947 13627 13647 3000
40 11.6916008 1911860 1878580 1798764 1349 1317641 1350393 1357665 26901 14947 13627 13647 3000
41 12.02195916 1912302 1878462 1798758 1349 1317922 1350250 1358078 26901 14954 13630 13638 3000
42 12.34260611 1913612 1880028 1797664 1349 1318199 1350043 1358195 26901 14955 13627 13639 3000
43 12.67402031 1916238 1880294 1797690 1349 1318233 1350241 1358653 26901 14955 13627 13639 3000
44 12.95214523 1916494 1880026 1797634 1349 1318075 1350507 1358755 26901 14955 13627 13639 3000
45 13.22620459 1916058 1879030 1797050 1349 1318454 1350482 1358858 26901 14962 13630 13638 3000
46 13.52686165 1916152 1878524 1796796 1349 1318597 1350721 1359113 26901 14967 13631 13643 3000
47 13.84076381 1916762 1880006 1796370 1349 1318710 1350922 1359162 26901 14968 13632 13636 3000
48 14.09012197 1917662 1880366 1795650 1349 1318720 1350632 1358940 26901 14972 13624 13636 3000
49 14.35706475 1918202 1880578 1795434 1349 1318930 1351010 1358594 26901 14972 13624 13636 3000
50 14.67389053 1919360 1881336 1796728 1349 1318487 1351059 1358967 26901 14973 13625 13637 3000
51 14.97943804 1918498 1881554 1797082 1349 1318581 1351521 1359145 26901 14989 13637 13653 3000
