 1 0.264616 682 667 13436 13465 1507 1493
 2 0.526926 686 663 13432 13469 1507 1493
 3 0.800384 678 671 13440 13461 1507 1493
 4 1.11228 670 679 13448 13453 1507 1493
 5 1.39217 672 677 13446 13455 1507 1493
 6 1.68072 656 693 13461 13440 1508 1492
 7 1.9842 658 691 13460 13441 1507 1493
 8 2.31452 650 699 13469 13432 1506 1494
 9 2.6132 664 685 13456 13445 1505 1495
 10 2.92028 672 677 13449 13452 1504 1496
 11 3.16526 672 677 13450 13451 1503 1497
 12 3.49832 678 671 13445 13456 1502 1498
 13 3.78266 676 673 13447 13454 1502 1498
 14 4.07181 672 677 13450 13451 1503 1497
 15 4.39502 664 685 13459 13442 1502 1498
 16 4.71079 656 693 13468 13433 1501 1499
 17 5.02368 674 675 13452 13449 1499 1501
 18 5.33652 690 659 13436 13465 1499 1501
 19 5.64162 696 653 13429 13472 1500 1500
 20 5.89638 678 671 13447 13454 1500 1500
 21 6.17716 694 655 13432 13469 1499 1501
 22 6.47489 682 667 13444 13457 1499 1501
 23 6.77731 684 665 13443 13458 1498 1502
 24 7.04868 696 653 13430 13471 1499 1501
 25 7.35084 694 655 13432 13469 1499 1501
 26 7.62151 684 665 13442 13459 1499 1501
 27 7.89562 690 659 13436 13465 1499 1501
 28 8.17059 684 665 13441 13460 1500 1500
 29 8.47653 664 685 13461 13440 1500 1500
 30 8.77107 652 697 13475 13426 1498 1502
 31 9.05604 676 673 13450 13451 1499 1501
 32 9.35001 678 671 13447 13454 1500 1500
 33 9.62694 670 679 13454 13447 1501 1499
 34 9.91965 660 689 13464 13437 1501 1499
 35 10.2076 666 683 13458 13443 1501 1499
 36 10.4823 654 695 13470 13431 1501 1499
 37 10.7659 660 689 13466 13435 1499 1501
 38 11.0906 666 683 13461 13440 1498 1502
 39 11.4051 664 685 13462 13439 1499 1501
 40 11.6916 648 701 13478 13423 1499 1501
 41 12.022 676 673 13451 13450 1498 1502
 42 12.3426 660 689 13464 13437 1501 1499
 43 12.674 666 683 13458 13443 1501 1499
 44 12.9521 654 695 13470 13431 1501 1499
 45 13.2262 648 701 13477 13424 1500 1500
 46 13.5269 666 683 13458 13443 1501 1499
 47 13.8408 682 667 13441 13460 1502 1498
 48 14.0901 660 689 13463 13438 1502 1498
 49 14.3571 650 699 13473 13428 1502 1498
 50 14.6739 670 679 13452 13449 1503 1497
 51 14.9794 698 651 13424 13477 1503 1497
 52 15.2746 690 659 13433 13468 1502 1498
 53 15.5864 666 683 13454 13447 1505 1495
 54 15.8788 674 675 13447 13454 1504 1496
 55 16.1421 680 669 13440 13461 1505 1495
 56 16.4236 672 677 13448 13453 1505 1495
 57 16.7105 654 695 13466 13435 1505 1495
 58 16.9971 652 697 13468 13433 1505 1495
 59 17.2929 652 697 13469 13432 1504 1496
 60 17.5627 672 677 13449 13452 1504 1496
 61 17.8227 684 665 13436 13465 1505 1495
 62 18.1367 678 671 13444 13457 1503 1497
 63 18.4716 674 675 13448 13453 1503 1497
 64 18.791 666 683 13456 13445 1503 1497
 65 19.0989 664 685 13457 13444 1504 1496
 66 19.3801 666 683 13455 13446 1504 1496
 67 19.6577 670 679 13455 13446 1500 1500
 68 19.9653 674 675 13450 13451 1501 1499
 69 20.2677 678 671 13445 13456 1502 1498
 70 20.5549 690 659 13432 13469 1503 1497
 71 20.847 682 667 13438 13463 1505 1495
 72 21.1356 680 669 13440 13461 1505 1495
 73 21.406 696 653 13424 13477 1505 1495
 74 21.7115 688 661 13428 13473 1509 1491
 75 22.0572 680 669 13437 13464 1508 1492
 76 22.343 674 675 13442 13459 1509 1491
 77 22.6072 670 679 13445 13456 1510 1490
 78 22.916 652 697 13463 13438 1510 1490
 79 23.1995 662 687 13450 13451 1513 1487
 80 23.5443 666 683 13446 13455 1513 1487
 81 23.8297 664 685 13447 13454 1514 1486
 82 24.1769 654 695 13456 13445 1515 1485
 83 24.4462 672 677 13436 13465 1517 1483
 84 24.7436 664 685 13446 13455 1515 1485
 85 25.0612 620 729 13489 13412 1516 1484
 86 25.3287 622 727 13486 13415 1517 1483
 87 25.6125 650 699 13459 13442 1516 1484
 88 25.9159 648 701 13462 13439 1515 1485
 89 26.1653 636 713 13473 13428 1516 1484
 90 26.4659 652 697 13461 13440 1512 1488
 91 26.7212 674 675 13439 13462 1512 1488
 92 27.015 678 671 13434 13467 1513 1487
 93 27.2934 682 667 13430 13471 1513 1487
 94 27.5625 670 679 13444 13457 1511 1489
 95 27.8797 670 679 13444 13457 1511 1489
 96 28.1278 678 671 13437 13464 1510 1490
 97 28.4097 678 671 13437 13464 1510 1490
 98 28.688 662 687 13452 13449 1511 1489
 99 28.9811 660 689 13454 13447 1511 1489
 100 29.24 656 693 13457 13444 1512 1488
 101 29.5363 644 705 13471 13430 1510 1490
 102 29.8434 660 689 13455 13446 1510 1490
 103 30.1305 650 699 13466 13435 1509 1491
 104 30.4268 660 689 13459 13442 1506 1494
 105 30.7011 654 695 13466 13435 1505 1495
 106 30.9784 688 661 13431 13470 1506 1494
 107 31.2441 676 673 13443 13458 1506 1494
 108 31.5214 680 669 13439 13462 1506 1494
