1 0.2796080719 192 196 204 1349 191 187 191 26901 1 1 1 3000
2 0.5933797021 384 396 400 1349 377 373 373 26901 3 3 3 3000
3 0.8887666285 564 580 584 1349 545 545 549 26901 5 5 5 3000
4 1.165722565 754 790 798 1349 726 726 730 26901 6 6 6 3000
5 1.44875136 916 1012 992 1349 901 905 909 26901 7 7 7 3000
6 1.70356921 1138 1150 1234 1349 1071 1059 1067 26901 7 7 7 3000
7 1.963967661 1298 1338 1450 1349 1244 1244 1248 26901 8 8 8 3000
8 2.285352539 1438 1562 1626 1349 1407 1419 1439 26901 11 11 11 3000
9 2.595841636 1600 1772 1852 1349 1562 1562 1574 26901 12 12 12 3000
10 2.870625144 1794 1978 2070 1349 1724 1736 1756 26901 12 12 12 3000
11 3.193728697 1998 2186 2322 1349 1875 1895 1911 26901 13 13 13 3000
12 3.483038944 2124 2328 2548 1349 2013 2033 2057 26901 13 13 13 3000
13 3.754745235 2258 2494 2738 1349 2192 2208 2216 26901 14 14 14 3000
14 4.050328564 2442 2758 2930 1349 2345 2369 2381 26901 15 15 15 3000
15 4.335345824 2666 2934 3106 1349 2510 2522 2538 26901 16 16 16 3000
16 4.641256042 2892 3136 3288 1349 2671 2691 2703 26901 17 17 17 3000
17 4.968759499 3034 3350 3542 1349 2818 2830 2858 26901 18 18 18 3000
18 5.2934975 3158 3474 3602 1349 2971 2967 3003 26901 19 19 19 3000
19 5.595010282 3360 3684 3848 1349 3148 3144 3168 26901 22 22 22 3000
20 5.864798533 3462 3834 4062 1349 3319 3307 3347 26901 25 25 25 3000
21 6.113523002 3618 4030 4218 1349 3444 3444 3472 26901 26 26 26 3000
22 6.422636248 3858 4218 4378 1349 3573 3581 3637 26901 27 27 27 3000
23 6.713143986 3984 4396 4636 1349 3727 3711 3779 26901 29 29 29 3000
24 7.001143911 4204 4640 4736 1349 3872 3852 3908 26901 30 30 30 3000
25 7.285779847 4342 4878 4898 1349 4006 3998 4058 26901 32 32 32 3000
26 7.573898096 4586 5010 5090 1349 4146 4150 4194 26901 32 32 32 3000
27 7.863247673 4810 5238 5326 1349 4308 4296 4340 26901 34 34 34 3000
28 8.130815712 4962 5422 5514 1349 4465 4445 4481 26901 35 35 35 3000
