1 0.2943779738 1842392 1811132 1770648 1334 1332692 1330956 1338060 26934 13602 13334 13626 2982
2 0.6355113444 1843090 1812118 1769642 1334 1333157 1330793 1337921 26934 13603 13335 13631 2982
3 0.9699440148 1843460 1812544 1771932 1334 1333143 1330675 1337823 26934 13603 13331 13635 2982
4 1.269974675 1844014 1811986 1770590 1334 1333493 1330693 1338377 26934 13603 13331 13635 2982
5 1.529225582 1844042 1814554 1771486 1334 1333335 1330899 1338315 26934 13609 13333 13633 2982
6 1.820861897 1844596 1814588 1772448 1334 1333473 1331305 1338537 26934 13609 13337 13633 2982
7 2.141504814 1846250 1813954 1771614 1334 1333560 1331748 1338904 26934 13612 13332 13636 2982
8 2.478046106 1846474 1814178 1772078 1334 1334062 1332138 1339290 26934 13604 13336 13640 2982
9 2.771267362 1846478 1815402 1773798 1334 1334206 1332342 1339662 26934 13604 13336 13640 2982
10 3.06746627 1846538 1814894 1774162 1334 1334462 1332926 1339658 26934 13606 13350 13642 2982
11 3.415112458 1846882 1815066 1775446 1334 1334470 1332970 1339690 26934 13606 13350 13642 2982
12 3.71160452 1846800 1815684 1772944 1334 1334388 1333208 1340016 26934 13606 13350 13642 2982
13 3.985530213 1847492 1818096 1772112 1334 1334545 1333417 1340225 26934 13605 13353 13637 2982
14 4.285664201 1847382 1816658 1772978 1334 1334434 1333610 1340254 26934 13608 13372 13652 2982
15 4.542963488 1845464 1818544 1775248 1334 1334629 1333785 1340621 26934 13609 13373 13645 2982
16 4.819454054 1844928 1817352 1774152 1334 1334874 1333942 1340514 26934 13612 13376 13644 2982
17 5.096613948 1845750 1817262 1773526 1334 1335188 1334192 1341164 26934 13612 13376 13644 2982
18 5.367924238 1847122 1815530 1774054 1334 1335202 1333914 1341174 26934 13612 13380 13648 2982
19 5.624833853 1846858 1816902 1774230 1334 1335265 1334157 1341609 26934 13617 13381 13661 2982
20 5.936384896 1847178 1817830 1775902 1334 1335938 1334078 1341814 26934 13618 13378 13650 2982
21 6.201540298 1848910 1815486 1775718 1334 1336155 1334271 1342119 26934 13629 13377 13653 2982
22 6.465895956 1848184 1815624 1774564 1334 1336408 1334424 1342516 26934 13628 13384 13656 2982
23 6.754808898 1846942 1815454 1774418 1334 1336669 1334525 1342449 26934 13631 13387 13655 2982
24 7.050330474 1847754 1817894 1774418 1334 1336458 1334694 1342650 26934 13636 13392 13664 2982
25 7.358274536 1848086 1816702 1775138 1334 1336689 1334745 1342661 26934 13641 13393 13657 2982
26 7.639556383 1849878 1817362 1775238 1334 1337045 1334765 1342737 26934 13647 13391 13651 2982
27 7.924605829 1850176 1817876 1774548 1334 1337300 1334568 1343168 26934 13654 13386 13658 2982
28 8.214921047 1850624 1818604 1774504 1334 1337205 1334533 1343241 26934 13651 13387 13663 2982
29 8.541754658 1849490 1816770 1775822 1334 1337064 1334336 1343520 26934 13650 13390 13658 2982
30 8.785568269 1851118 1818346 1775770 1334 1337171 1334483 1343667 26934 13655 13395 13659 2982
31 9.075662988 1850658 1819242 1777258 1334 1337467 1334383 1343843 26934 13655 13395 13659 2982
32 9.372283895 1850838 1819986 1778074 1334 1337576 1334592 1344084 26934 13650 13390 13650 2982
33 9.665333845 1850176 1819888 1778320 1334 1337746 1334778 1344346 26934 13650 13390 13650 2982
34 9.974788006 1851600 1816720 1777872 1334 1337406 1334734 1344374 26934 13654 13394 13654 2982
35 10.24557886 1851664 1816728 1779276 1334 1337653 1334789 1344389 26934 13655 13391 13651 2982
36 10.55857745 1850930 1815814 1779230 1334 1337602 1334906 1344550 26934 13652 13392 13652 2982
37 10.88031989 1850038 1817082 1779378 1334 1337874 1335210 1344894 26934 13652 13392 13652 2982
38 11.15161237 1850328 1816084 1779024 1334 1337979 1335407 1344831 26934 13653 13393 13653 2982
39 11.44107963 1850314 1814750 1779322 1334 1337766 1335742 1344786 26934 13658 13394 13662 2982
40 11.73062398 1851512 1814792 1779668 1334 1337972 1335724 1344616 26934 13658 13394 13662 2982
41 12.02931228 1852074 1814718 1779738 1334 1338324 1335852 1344880 26934 13652 13380 13672 2982
42 12.28322509 1854286 1815206 1780278 1334 1338301 1336293 1344953 26934 13637 13381 13681 2982
43 12.54256693 1855052 1816248 1782396 1334 1338435 1336439 1344967 26934 13649 13393 13693 2982
44 12.83035184 1854516 1816064 1782660 1334 1338330 1336758 1345034 26934 13652 13392 13696 2982
45 13.10833001 1854802 1815846 1784606 1334 1338648 1337220 1345328 26934 13652 13384 13704 2982
46 13.44484158 1853516 1816652 1784512 1334 1338967 1337475 1345611 26934 13651 13391 13707 2982
47 13.76185335 1854270 1815526 1784198 1334 1339286 1337802 1345506 26934 13648 13392 13708 2982
48 14.07297758 1855174 1816098 1783678 1334 1339288 1337908 1345664 26934 13648 13392 13708 2982
49 14.36575053 1852116 1816948 1784504 1334 1339464 1337880 1346060 26934 13648 13392 13708 2982
50 14.64052599 1853528 1816404 1783128 1334 1339799 1338075 1346139 26934 13649 13393 13713 2982
51 14.90374464 1852210 1818754 1781754 1334 1339973 1337841 1346205 26934 13649 13393 13713 2982
52 15.20387011 1852266 1820474 1782214 1334 1339859 1337959 1346135 26934 13649 13393 13713 2982
53 15.52019036 1854122 1821642 1781430 1334 1339747 1338127 1346379 26934 13649 13393 13713 2982
54 15.80222948 1853324 1822396 1779316 1334 1340098 1338570 1346774 26934 13650 13402 13714 2982
55 16.10130444 1853418 1821330 1779106 1334 1340374 1338590 1346826 26934 13648 13396 13716 2982
56 16.38248513 1852850 1818374 1779650 1334 1340614 1339042 1347002 26934 13648 13400 13728 2982
57 16.68401388 1855184 1815880 1780428 1334 1340763 1339367 1346835 26934 13653 13405 13725 2982
58 16.95859458 1856214 1817806 1780086 1334 1340961 1339817 1347021 26934 13659 13407 13715 2982
59 17.25983609 1856128 1817904 1780224 1334 1341246 1340170 1347502 26934 13664 13392 13724 2982
60 17.54140937 1857328 1819272 1780708 1334 1341681 1340025 1347469 26934 13665 13405 13737 2982
61 17.847952 1857694 1820570 1781426 1334 1341997 1339961 1347465 26934 13661 13405 13737 2982
62 18.16252654 1859486 1822786 1782514 1334 1342283 1339743 1347483 26934 13661 13405 13737 2982
63 18.44938897 1859084 1824084 1783300 1334 1342181 1339861 1347757 26934 13651 13407 13747 2982
64 18.7469301 1857180 1824636 1784000 1334 1342466 1340182 1348162 26934 13652 13408 13744 2982
65 19.0447706 1858830 1823434 1784774 1334 1342542 1340762 1348126 26934 13650 13410 13742 2982
66 19.31334061 1860158 1822990 1783954 1334 1342702 1340818 1348338 26934 13656 13416 13736 2982
67 19.57966929 1860338 1822182 1782914 1334 1342817 1341233 1348713 26934 13665 13421 13733 2982
68 19.849711 1860710 1823262 1783706 1334 1342965 1341101 1348993 26934 13689 13417 13745 2982
69 20.17007637 1861472 1822168 1783400 1334 1343138 1341210 1348926 26934 13692 13424 13748 2982
70 20.50400771 1860934 1821866 1784466 1334 1343066 1341326 1348558 26934 13694 13426 13750 2982
71 20.80614119 1861816 1822412 1786008 1334 1342835 1341047 1348779 26934 13691 13423 13755 2982
72 21.12109785 1861982 1823146 1785922 1334 1343199 1341035 1348939 26934 13691 13423 13755 2982
73 21.37448463 1862620 1823672 1785520 1334 1343259 1341011 1348991 26934 13691 13427 13755 2982
74 21.67804623 1862754 1823954 1785422 1334 1343119 1341427 1349091 26934 13691 13427 13755 2982
75 21.9792377 1862482 1823262 1787030 1334 1343161 1341245 1349505 26934 13693 13437 13753 2982
76 22.30141734 1863086 1822118 1787450 1334 1342942 1341050 1349550 26934 13698 13446 13754 2982
77 22.61998205 1862394 1823450 1788530 1334 1343146 1341338 1349518 26934 13698 13446 13754 2982
78 22.89939353 1863166 1824170 1787746 1334 1343570 1341746 1349514 26934 13706 13434 13758 2982
79 23.18936896 1863142 1823794 1788970 1334 1343670 1341886 1349778 26934 13706 13434 13758 2982
80 23.52454082 1861976 1824340 1790760 1334 1344012 1342276 1349904 26934 13706 13434 13758 2982
81 23.80929799 1862280 1824436 1790536 1334 1344563 1342143 1349751 26934 13711 13447 13759 2982
82 24.09498888 1862828 1824636 1791880 1334 1345090 1342354 1350026 26934 13712 13448 13764 2982
83 24.41479288 1861708 1824860 1792376 1334 1344796 1342552 1350436 26934 13712 13448 13764 2982
84 24.69490595 1860982 1825714 1791462 1334 1345379 1342563 1350495 26934 13707 13447 13763 2982
85 25.00029443 1861544 1825420 1791904 1334 1345428 1342672 1350572 26934 13708 13448 13764 2982
