 1 0.294378 684 650 13432 13502 1509 1473
 2 0.635511 670 664 13445 13489 1510 1472
 3 0.969944 660 674 13453 13481 1512 1470
 4 1.26997 652 682 13461 13473 1512 1470
 5 1.52923 660 674 13453 13481 1512 1470
 6 1.82086 664 670 13449 13485 1512 1470
 7 2.1415 652 682 13462 13472 1511 1471
 8 2.47805 670 664 13446 13488 1509 1473
 9 2.77127 680 654 13436 13498 1509 1473
 10 3.06747 692 642 13426 13508 1507 1475
 11 3.41511 672 662 13446 13488 1507 1475
 12 3.7116 644 690 13474 13460 1507 1475
 13 3.98553 642 692 13475 13459 1508 1474
 14 4.28566 668 666 13450 13484 1507 1475
 15 4.54296 678 656 13441 13493 1506 1476
 16 4.81945 678 656 13440 13494 1507 1475
 17 5.09661 682 652 13436 13498 1507 1475
 18 5.36792 666 668 13452 13482 1507 1475
 19 5.62483 658 676 13461 13473 1506 1476
 20 5.93638 664 670 13454 13480 1507 1475
 21 6.20154 672 662 13445 13489 1508 1474
 22 6.4659 664 670 13454 13480 1507 1475
 23 6.75481 664 670 13455 13479 1506 1476
 24 7.05033 670 664 13450 13484 1505 1477
 25 7.35827 682 652 13435 13499 1508 1474
 26 7.63956 672 662 13447 13487 1506 1476
 27 7.92461 694 640 13426 13508 1505 1477
 28 8.21492 684 650 13435 13499 1506 1476
 29 8.54175 680 654 13438 13496 1507 1475
 30 8.78557 674 660 13445 13489 1506 1476
 31 9.07566 656 678 13463 13471 1506 1476
 32 9.37228 656 678 13464 13470 1505 1477
 33 9.66533 666 668 13454 13480 1505 1477
 34 9.97479 668 666 13454 13480 1503 1479
 35 10.2456 668 666 13453 13481 1504 1478
 36 10.5586 660 674 13460 13474 1505 1477
 37 10.8803 674 660 13446 13488 1505 1477
 38 11.1516 676 658 13443 13491 1506 1476
 39 11.4411 670 664 13450 13484 1505 1477
 40 11.7306 646 688 13474 13460 1505 1477
 41 12.0293 650 684 13472 13462 1503 1479
 42 12.2832 656 678 13467 13467 1502 1480
 43 12.5426 666 668 13457 13477 1502 1480
 44 12.8304 678 656 13446 13488 1501 1481
 45 13.1083 678 656 13448 13486 1499 1483
 46 13.4448 664 670 13461 13473 1500 1482
 47 13.7619 656 678 13468 13466 1501 1481
 48 14.073 644 690 13480 13454 1501 1481
 49 14.3658 650 684 13474 13460 1501 1481
 50 14.6405 642 692 13481 13453 1502 1480
 51 14.9037 644 690 13479 13455 1502 1480
 52 15.2039 676 658 13447 13487 1502 1480
 53 15.5202 680 654 13443 13491 1502 1480
 54 15.8022 662 672 13462 13472 1501 1481
 55 16.1013 676 658 13448 13486 1501 1481
 56 16.3825 688 646 13438 13496 1499 1483
 57 16.684 668 666 13457 13477 1500 1482
 58 16.9586 686 648 13441 13493 1498 1484
 59 17.2598 674 660 13452 13482 1499 1483
 60 17.5414 660 674 13467 13467 1498 1484
 61 17.848 648 686 13477 13457 1500 1482
 62 18.1625 668 666 13457 13477 1500 1482
 63 18.4494 684 650 13443 13491 1498 1484
 64 18.7469 672 662 13454 13480 1499 1483
 65 19.0448 666 668 13458 13476 1501 1481
 66 19.3133 674 660 13450 13484 1501 1481
 67 19.5797 682 652 13441 13493 1502 1480
 68 19.8497 664 670 13459 13475 1502 1480
 69 20.1701 668 666 13456 13478 1501 1481
 70 20.504 686 648 13438 13496 1501 1481
 71 20.8061 686 648 13437 13497 1502 1480
 72 21.1211 670 664 13453 13481 1502 1480
 73 21.3745 676 658 13447 13487 1502 1480
 74 21.678 658 676 13465 13469 1502 1480
 75 21.9792 662 672 13461 13473 1502 1480
 76 22.3014 660 674 13462 13472 1503 1479
 77 22.62 668 666 13454 13480 1503 1479
 78 22.8994 688 646 13436 13498 1501 1481
 79 23.1894 676 658 13448 13486 1501 1481
 80 23.5245 686 648 13438 13496 1501 1481
 81 23.8093 664 670 13459 13475 1502 1480
 82 24.095 666 668 13458 13476 1501 1481
 83 24.4148 704 630 13420 13514 1501 1481
 84 24.6949 680 654 13445 13489 1500 1482
 85 25.0003 678 656 13448 13486 1499 1483
 86 25.3042 658 676 13468 13466 1499 1483
 87 25.5812 654 680 13472 13462 1499 1483
 88 25.9216 648 686 13478 13456 1499 1483
 89 26.2128 648 686 13480 13454 1497 1485
 90 26.5084 664 670 13464 13470 1497 1485
 91 26.802 662 672 13465 13469 1498 1484
 92 27.1092 666 668 13462 13472 1497 1485
 93 27.3792 646 688 13481 13453 1498 1484
 94 27.6721 648 686 13478 13456 1499 1483
 95 27.9871 648 686 13477 13457 1500 1482
 96 28.2997 658 676 13468 13466 1499 1483
 97 28.5853 658 676 13468 13466 1499 1483
 98 28.8938 654 680 13471 13463 1500 1482
 99 29.1862 658 676 13469 13465 1498 1484
 100 29.4831 672 662 13457 13477 1496 1486
 101 29.7829 670 664 13459 13475 1496 1486
 102 30.1013 666 668 13463 13471 1496 1486
 103 30.3662 664 670 13466 13468 1495 1487
 104 30.6647 642 692 13489 13445 1494 1488
 105 30.9635 648 686 13483 13451 1494 1488
 106 31.2832 652 682 13480 13454 1493 1489
 107 31.5644 654 680 13483 13451 1488 1494
 108 31.8535 652 682 13486 13448 1487 1495
 109 32.1632 658 676 13482 13452 1485 1497
 110 32.4459 668 666 13471 13463 1486 1496
 111 32.756 672 662 13466 13468 1487 1495
 112 33.0569 694 640 13444 13490 1487 1495
 113 33.3671 684 650 13453 13481 1488 1494
 114 33.6487 678 656 13459 13475 1488 1494
 115 33.9248 670 664 13469 13465 1486 1496
 116 34.2167 666 668 13474 13460 1485 1497
 117 34.5096 672 662 13468 13466 1485 1497
 118 34.8003 678 656 13462 13472 1485 1497
 119 35.0679 646 688 13494 13440 1485 1497
 120 35.3691 642 692 13498 13436 1485 1497
 121 35.6202 660 674 13477 13457 1488 1494
 122 35.8963 652 682 13484 13450 1489 1493
 123 36.1759 660 674 13478 13456 1487 1495
 124 36.4773 660 674 13478 13456 1487 1495
 125 36.7677 664 670 13474 13460 1487 1495
 126 37.0845 658 676 13480 13454 1487 1495
 127 37.386 662 672 13476 13458 1487 1495
 128 37.6768 668 666 13471 13463 1486 1496
 129 37.9528 692 642 13449 13485 1484 1498
 130 38.2362 682 652 13461 13473 1482 1500
 131 38.5394 680 654 13464 13470 1481 1501
 132 38.8227 666 668 13476 13458 1483 1499
 133 39.1005 632 702 13510 13424 1483 1499
 134 39.4113 650 684 13490 13444 1485 1497
 135 39.7031 668 666 13474 13460 1483 1499
 136 40.0341 670 664 13472 13462 1483 1499
 137 40.3139 662 672 13480 13454 1483 1499
 138 40.5969 668 666 13474 13460 1483 1499
 139 40.8603 694 640 13448 13486 1483 1499
 140 41.15 694 640 13450 13484 1481 1501
 141 41.4542 680 654 13465 13469 1480 1502
 142 41.7511 660 674 13486 13448 1479 1503
 143 42.0412 658 676 13486 13448 1481 1501
 144 42.3436 678 656 13466 13468 1481 1501
 145 42.6269 678 656 13467 13467 1480 1502
 146 42.9255 690 644 13456 13478 1479 1503
 147 43.2263 690 644 13456 13478 1479 1503
 148 43.5783 674 660 13474 13460 1477 1505
 149 43.8914 668 666 13479 13455 1478 1504
 150 44.1549 666 668 13480 13454 1479 1503
 151 44.5044 648 686 13497 13437 1480 1502
 152 44.7755 660 674 13485 13449 1480 1502
 153 45.0841 662 672 13483 13451 1480 1502
 154 45.4061 676 658 13470 13464 1479 1503
 155 45.6815 666 668 13478 13456 1481 1501
 156 45.9622 654 680 13489 13445 1482 1500
 157 46.2737 676 658 13467 13467 1482 1500
 158 46.575 666 668 13477 13457 1482 1500
 159 46.8831 664 670 13481 13453 1480 1502
